"","X","state","pollster","start.date","end.date","entry.date.time..et.","number.of.observations","population","mode","obama","romney","undecided","other","pollster.url","source.url","partisan","affiliation","question.text","question.iteration","other.nonas","decided.total","romney.defs","obama.defs","other.defs"
"420",420,"--","Rasmussen","2012-01-09","2012-01-10","2012-01-11T12:26:19Z",1000,"Likely Voters","Automated Phone",44,41,8,7,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12449","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,7,92,44.5652173913043,47.8260869565217,7.60869565217391
"421",421,"--","YouGov/Economist","2012-01-07","2012-01-10","2012-01-12T17:27:25Z",715,"Registered Voters","Internet",44,44,5,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12456","http://cdn.yougov.com/downloads/releases/econ/20120107_econToplines.pdf","Nonpartisan","None",NA,1,0,88,50,50,NA
"422",422,"--","Ipsos/Reuters","2012-01-05","2012-01-09","2012-01-10T14:52:14Z",900,"Registered Voters","Live Phone",48,43,5,4,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-12444","http://www.ipsos-na.com/download/pr.aspx?id=11291","Nonpartisan","None",NA,1,4,95,45.2631578947368,50.5263157894737,4.21052631578947
"423",423,"--","CBS","2012-01-04","2012-01-08","2012-01-09T09:34:48Z",1247,"Registered Voters","Live Phone",45,47,8,NA,"http://elections.huffingtonpost.com/pollster/polls/cbs-12422","http://www.cbsnews.com/8301-250_162-57355596/cbs-news-polls-1-9-12/","Nonpartisan","None",NA,1,0,92,51.0869565217391,48.9130434782609,NA
"424",424,"--","Rasmussen","2012-01-03","2012-01-04","2012-01-05T16:24:13Z",1000,"Likely Voters","Automated Phone",42,42,8,8,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12401","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,8,92,45.6521739130435,45.6521739130435,8.69565217391304
"425",425,"--","YouGov/Economist","2011-12-31","2012-01-03","2012-01-05T17:58:28Z",715,"Registered Voters","Internet",49,40,6,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12402","http://big.assets.huffingtonpost.com/20120103econToplines.pdf","Nonpartisan","None",NA,1,0,89,44.9438202247191,55.0561797752809,NA
"426",426,"--","Rasmussen","2011-12-27","2011-12-28","2011-12-29T13:43:35Z",1500,"Likely Voters","Automated Phone",39,45,6,19,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12369","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,19,103,43.6893203883495,37.8640776699029,18.4466019417476
"427",427,"--","Rasmussen","2011-12-20","2011-12-21","2011-12-22T14:01:35Z",1000,"Likely Voters","Automated Phone",44,41,8,7,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12336","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,7,92,44.5652173913043,47.8260869565217,7.60869565217391
"428",428,"--","YouGov/Economist","2011-12-17","2011-12-20","2011-12-21T17:42:37Z",715,"Registered Voters","Internet",47,40,6,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12334","http://big.assets.huffingtonpost.com/20111220econToplines.pdf","Nonpartisan","None",NA,1,0,87,45.9770114942529,54.0229885057471,NA
"429",429,"--","PPP (D)","2011-12-16","2011-12-18","2011-12-20T15:10:11Z",700,"Registered Voters","Automated Phone",45,47,8,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-12323","http://www.publicpolicypolling.com/pdf/2011/PPP_Release_National_1220925.pdf","Pollster","Dem",NA,1,0,92,51.0869565217391,48.9130434782609,NA
"430",430,"--","CNN","2011-12-16","2011-12-18","2011-12-20T13:16:42Z",928,"Registered Voters","Live Phone",52,45,2,1,"http://elections.huffingtonpost.com/pollster/polls/cnn-12319","http://i2.cdn.turner.com/cnn/2011/images/12/20/rel20b.pdf","Nonpartisan","None",NA,1,1,98,45.9183673469388,53.0612244897959,1.02040816326531
"431",431,"--","USA Today/Gallup","2011-12-15","2011-12-18","2011-12-20T11:12:25Z",898,"Registered Voters","Live Phone",50,48,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/usa-today-gallup-12317","http://www.gallup.com/poll/151634/Romney-Gingrich-Tie-Obama-2012-Ballot.aspx","Nonpartisan","None",NA,1,0,98,48.9795918367347,51.0204081632653,NA
"432",432,"--","ABC/Post","2011-12-15","2011-12-18","2011-12-19T17:53:01Z",NA,"Registered Voters","Live Phone",47,47,3,2,"http://elections.huffingtonpost.com/pollster/polls/abc-post-12313","http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_121811.html","Nonpartisan","None",NA,1,2,96,48.9583333333333,48.9583333333333,2.08333333333333
"433",433,"--","Rasmussen","2011-12-14","2011-12-15","2011-12-16T12:31:54Z",1500,"Likely Voters","Automated Phone",42,43,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12296","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,0,85,50.5882352941176,49.4117647058824,NA
"434",434,"--","YouGov/Economist","2011-12-10","2011-12-13","2011-12-14T16:01:57Z",720,"Registered Voters","Internet",46,43,6,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12285","http://big.assets.huffingtonpost.com/20111213econToplines.pdf","Nonpartisan","None",NA,1,0,89,48.314606741573,51.685393258427,NA
"435",435,"--","AP-GfK","2011-12-08","2011-12-12","2011-12-14T13:46:19Z",1000,"Adults","Live Phone",47,46,1,7,"http://elections.huffingtonpost.com/pollster/polls/ap-gfk-12277","http://surveys.ap.org/data/GfK/AP-GfK%20Poll%20December%202011%20Topline%20-%20GOP2012.pdf","Nonpartisan","None",NA,1,7,100,46,47,7
"436",436,"--","Ipsos/Reuters","2011-12-08","2011-12-12","2011-12-14T13:01:47Z",900,"Registered Voters","Live Phone",48,40,6,6,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-12275","http://www.ipsos-na.com/download/pr.aspx?id=11210","Nonpartisan","None",NA,1,6,94,42.5531914893617,51.063829787234,6.38297872340426
"437",437,"--","NBC/WSJ","2011-12-07","2011-12-11","2011-12-14T13:18:24Z",NA,"Registered Voters","Live Phone",47,45,4,4,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-12276","http://msnbcmedia.msn.com/i/MSNBC/Sections/NEWS/A_Politics/_Today_Stories_Teases/111213DecNBCWSJpoll.pdf","Nonpartisan","None",NA,1,4,96,46.875,48.9583333333333,4.16666666666667
"438",438,"--","Rasmussen","2011-12-08","2011-12-09","2011-12-13T10:34:11Z",1000,"Likely Voters","Automated Phone",42,45,7,7,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12266","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,7,94,47.8723404255319,44.6808510638298,7.4468085106383
"439",439,"--","FOX","2011-12-05","2011-12-07","2011-12-09T11:37:27Z",911,"Registered Voters","Live Phone",44,42,11,3,"http://elections.huffingtonpost.com/pollster/polls/fox-12246","http://www.foxnews.com/interactive/politics/2011/12/08/fox-news-poll-gop-presidential-race/","Nonpartisan","None",NA,1,3,89,47.1910112359551,49.438202247191,3.37078651685393
"440",440,"--","YouGov/Economist","2011-12-03","2011-12-06","2011-12-07T16:52:05Z",715,"Registered Voters","Internet",46,44,6,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12240","http://big.assets.huffingtonpost.com/20111206econToplines.pdf","Nonpartisan","None",NA,1,0,90,48.8888888888889,51.1111111111111,NA
"441",441,"--","Fairleigh Dickinson","2011-11-29","2011-12-05","2011-12-07T13:40:37Z",855,"Registered Voters","Live Phone",46,42,11,NA,"http://elections.huffingtonpost.com/pollster/polls/fairleigh-dickinson-12230","http://publicmind.fdu.edu/2011/newfave/","Nonpartisan","None",NA,1,0,88,47.7272727272727,52.2727272727273,NA
"442",442,"--","Rasmussen","2011-11-30","2011-12-01","2011-12-02T12:08:42Z",1000,"Likely Voters","Automated Phone",42,40,8,10,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12194","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,10,92,43.4782608695652,45.6521739130435,10.8695652173913
"443",443,"--","YouGov/Economist","2011-11-26","2011-11-29","2011-11-30T17:45:08Z",715,"Registered Voters","Internet",46,42,6,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12186","http://big.assets.huffingtonpost.com/20111129econToplines.pdf","Nonpartisan","None",NA,1,0,88,47.7272727272727,52.2727272727273,NA
"444",444,"--","Rasmussen","2011-11-21","2011-11-22","2011-11-23T13:13:00Z",1000,"Likely Voters","Automated Phone",44,38,8,10,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12165","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,10,92,41.304347826087,47.8260869565217,10.8695652173913
"445",445,"--","Clarus","2011-11-20","2011-11-22","2012-01-20T15:48:02Z",602,"Registered Voters","Live Phone",37,53,10,NA,"http://elections.huffingtonpost.com/pollster/polls/clarus-12572","http://www.nola.com/politics/index.ssf/2010/10/david_vitter_holds_12-point_le.html","Nonpartisan","None",NA,1,0,90,58.8888888888889,41.1111111111111,NA
"446",446,"--","YouGov/Economist","2011-11-19","2011-11-22","2011-11-28T12:59:56Z",1000,"Adults","Internet",46,43,5,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12176","http://big.assets.huffingtonpost.com/20111122econToplines.pdf","Nonpartisan","None",NA,1,0,89,48.314606741573,51.685393258427,NA
"447",447,"--","Quinnipiac","2011-11-14","2011-11-20","2011-11-22T08:52:35Z",2552,"Registered Voters","Live Phone",45,44,10,2,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-12158","http://www.quinnipiac.edu/x1295.xml?ReleaseID=1676","Nonpartisan","None",NA,1,2,91,48.3516483516484,49.4505494505495,2.1978021978022
"448",448,"--","Zogby (Internet)","2011-11-15","2011-11-17","2011-11-18T11:16:55Z",2064,"Likely Voters","Internet",42,44,6,6,"http://elections.huffingtonpost.com/pollster/polls/zogby-internet-12145","http://www.ibopezogby.com/news/2011/11/17/ibope-zogby-poll-gingrich-takes-lead-gop-field-romney-drops-third/","Nonpartisan","None",NA,1,6,92,47.8260869565217,45.6521739130435,6.52173913043478
"449",449,"--","SurveyUSA","2011-11-15","2011-11-15","2011-11-16T11:45:52Z",1000,"Registered Voters","Automated Phone",46,44,10,NA,"http://elections.huffingtonpost.com/pollster/polls/surveyusa-12129","http://www.surveyusa.com/client/PollReportEmail.aspx?g=89a4e680-8fee-46fb-aef6-581e3cdf0833","Nonpartisan","None",NA,1,0,90,48.8888888888889,51.1111111111111,NA
"450",451,"--","YouGov/Economist","2011-11-12","2011-11-15","2011-11-16T17:16:47Z",715,"Registered Voters","Internet",46,41,7,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12134","http://big.assets.huffingtonpost.com/20111115econToplines.pdf","Nonpartisan","None",NA,1,0,87,47.1264367816092,52.8735632183908,NA
"451",452,"--","Pew","2011-11-09","2011-11-14","2011-11-17T15:04:25Z",1901,"Registered Voters","Live Phone",49,47,1,1,"http://elections.huffingtonpost.com/pollster/polls/pew-12140","http://www.people-press.org/files/legacy-pdf/11-17-11%20Politics%20Release.pdf","Nonpartisan","None",NA,1,1,97,48.4536082474227,50.5154639175258,1.03092783505155
"452",453,"--","CNN","2011-11-11","2011-11-13","2011-11-14T12:20:26Z",925,"Registered Voters","Live Phone",47,51,NA,2,"http://elections.huffingtonpost.com/pollster/polls/cnn-12115","http://i2.cdn.turner.com/cnn/2011/images/11/14/rel18b.pdf","Nonpartisan","None",NA,1,2,100,51,47,2
"453",454,"--","PPP (D)","2011-11-10","2011-11-13","2011-11-15T15:05:21Z",700,"Likely Voters","Automated Phone",46,43,11,NA,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-12123","http://www.publicpolicypolling.com/pdf/2011/PPP_Release_US_1115513.pdf","Pollster","Dem",NA,1,0,89,48.314606741573,51.685393258427,NA
"454",455,"--","Rasmussen","2011-11-09","2011-11-10","2011-11-11T12:44:05Z",1000,"Likely Voters","Automated Phone",43,42,7,8,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12105","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,8,93,45.1612903225806,46.2365591397849,8.60215053763441
"455",456,"--","Marist/McClatchy","2011-11-08","2011-11-10","2011-11-16T11:18:10Z",872,"Registered Voters","Live Phone",48,44,8,NA,"http://elections.huffingtonpost.com/pollster/polls/marist-mcclatchy-12127","http://maristpoll.marist.edu/wp-content/misc/usapolls/US111108/Obama/Complete%20November%2016,%202011%20USA%20McClatchy-Marist%20Poll%20Release%20and%20Tables.pdf","Nonpartisan","None",NA,1,0,92,47.8260869565217,52.1739130434783,NA
"456",457,"--","Politico/GWU/Battleground","2011-11-06","2011-11-09","2011-11-14T11:16:54Z",1000,"Likely Voters","Live Phone",49,43,9,NA,"http://elections.huffingtonpost.com/pollster/polls/politico-gwu-battleground-12111","http://www.politico.com/static/PPM187_bg45.html","Nonpartisan","None",NA,1,0,92,46.7391304347826,53.2608695652174,NA
"457",458,"--","YouGov/Economist","2011-11-05","2011-11-08","2011-11-11T11:51:23Z",715,"Registered Voters","Internet",46,42,7,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12101","http://big.assets.huffingtonpost.com/20111108econToplines.pdf","Nonpartisan","None",NA,1,0,88,47.7272727272727,52.2727272727273,NA
"458",459,"--","NBC/WSJ","2011-11-02","2011-11-05","2011-11-08T10:08:36Z",NA,"Registered Voters","Live Phone",49,43,4,4,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-12087","http://msnbcmedia.msn.com/i/MSNBC/Sections/NEWS/A_Politics/November_Poll.pdf","Nonpartisan","None",NA,1,4,96,44.7916666666667,51.0416666666667,4.16666666666667
"459",460,"--","Ipsos/Reuters","2011-10-31","2011-11-03","2011-11-04T15:52:06Z",937,"Registered Voters","Live Phone",43,44,7,5,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-12076","http://www.reuters.com/article/2011/11/04/us-usa-campaign-poll-idUSTRE7A359D20111104","Nonpartisan","None",NA,1,5,92,47.8260869565217,46.7391304347826,5.43478260869565
"460",461,"--","ABC/Post","2011-10-31","2011-11-03","2011-11-04T11:11:28Z",NA,"Registered Voters","Live Phone",46,45,3,3,"http://elections.huffingtonpost.com/pollster/polls/abc-post-12073","http://www.washingtonpost.com/wp-srv/politics/polls/postabcpoll_110311.html","Nonpartisan","None",NA,1,3,94,47.8723404255319,48.936170212766,3.19148936170213
"461",462,"--","Rasmussen","2011-01-01","2011-11-02","2011-11-03T13:37:39Z",1500,"Likely Voters","Automated Phone",42,41,7,10,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12069","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,10,93,44.0860215053763,45.1612903225806,10.752688172043
"462",463,"--","YouGov/Economist","2011-10-29","2011-11-01","2011-11-03T11:19:20Z",715,"Registered Voters","Internet",47,39,8,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12064","http://big.assets.huffingtonpost.com/20111101econToplines.pdf","Nonpartisan","None",NA,1,0,86,45.3488372093023,54.6511627906977,NA
"463",464,"--","Quinnipiac","2011-10-25","2011-10-31","2011-11-02T11:21:59Z",2294,"Registered Voters","Live Phone",47,42,9,2,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-12060","http://www.quinnipiac.edu/x1295.xml?ReleaseID=1669","Nonpartisan","None",NA,1,2,91,46.1538461538462,51.6483516483517,2.1978021978022
"464",465,"--","Gallup","2011-10-26","2011-10-27","2011-11-04T11:04:26Z",908,"Registered Voters","Live Phone",47,47,7,NA,"http://elections.huffingtonpost.com/pollster/polls/gallup-12072","http://www.gallup.com/poll/150554/Obama-Romney-Tied-Nationally-Swing-States.aspx","Nonpartisan","None",NA,1,0,94,50,50,NA
"465",466,"--","Rasmussen","2011-10-23","2011-10-25","2011-10-26T12:34:30Z",1000,"Likely Voters","Automated Phone",44,42,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/rasmussen-12030","http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/2012_presidential_matchups","Nonpartisan","None",NA,1,0,86,48.8372093023256,51.1627906976744,NA
"466",467,"--","YouGov/Economist","2011-10-22","2011-10-25","2011-10-28T12:03:35Z",715,"Registered Voters","Internet",45,42,6,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12045","http://big.assets.huffingtonpost.com/20111025econToplines.pdf","Nonpartisan","None",NA,1,0,87,48.2758620689655,51.7241379310345,NA
"467",468,"--","Democracy Corps (D)/Center for American Progress","2011-10-15","2011-10-18","2011-10-20T11:39:08Z",1000,"Likely Voters","Live Phone",45,45,5,NA,"http://elections.huffingtonpost.com/pollster/polls/democracy-corps-d-center-for-american-progress-12006","http://big.assets.huffingtonpost.com/PoliticalFQDCorps101811.pdf","Pollster","Dem",NA,1,0,90,50,50,NA
"468",469,"--","YouGov/Economist","2011-10-15","2011-10-18","2011-10-20T11:17:47Z",1000,"Adults","Internet",45,41,6,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-12005","http://big.assets.huffingtonpost.com/20111018econToplines.pdf","Nonpartisan","None",NA,1,0,86,47.6744186046512,52.3255813953488,NA
"469",470,"--","AP-GfK","2011-10-13","2011-10-17","2011-10-19T15:04:26Z",1000,"Adults","Live Phone",48,45,2,5,"http://elections.huffingtonpost.com/pollster/polls/ap-gfk-12002","http://surveys.ap.org/data/GfK/AP-GfK%20Poll%20October%202011%20Topline%20FINAL_2012.pdf","Nonpartisan","None",NA,1,5,98,45.9183673469388,48.9795918367347,5.10204081632653
"470",471,"--","YouGov/Economist","2011-10-08","2011-10-11","2011-10-13T11:22:03Z",715,"Registered Voters","Internet",47,41,7,NA,"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-11968","http://big.assets.huffingtonpost.com/20111011econToplines.pdf","Nonpartisan","None",NA,1,0,88,46.5909090909091,53.4090909090909,NA
