HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Ballot Marking Device,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - Identification,Provisional - No DL,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received by Election Day?,Counted?,Rejected2,Late (Received after the election),FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Sent but not returned?,Military Undeliverable,Military Received by Election Day?,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Sent but not returned?,Overseas Undeliverable,Overseas Received by Election Day?,Overseas Counted,Overseas Rejected,Overseas Late
41211,MILWAUKEE COUNTY,CITY OF CUDAHY,Ward 4-6,2027,53,271,1714,1714,0,1714,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,2,7,6,Cudahy City Hall,No,0,0,0,0,420,340,8,1,409,409,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,2,0,0
41211,MILWAUKEE COUNTY,CITY OF CUDAHY,Ward 7-9,1838,43,271,1506,1506,0,1506,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,2,6,7,Parkview School,No,0,0,0,0,313,226,7,1,302,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
41211,MILWAUKEE COUNTY,CITY OF CUDAHY,Wards 10-12,2196,32,207,1801,1801,0,1801,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,2,1,12,General Mitchell School,Yes,0,0,0,0,491,380,6,0,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
41211,MILWAUKEE COUNTY,CITY OF CUDAHY,Wards 13-15,2548,54,203,2135,2135,0,2135,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,0,1,5,9,General Mitchell School,Yes,0,0,0,0,695,515,7,3,683,683,0,2,0,0,0,0,4,1,0,3,3,0,0,3,0,0,3,3,0,0
41211,MILWAUKEE COUNTY,CITY OF CUDAHY,Ward 1-3,2343,52,230,1948,1947,0,1947,0,0,Polling Place,15,No,3 Neither difficult nor easy,0,0,2,3,6,4,Cudahy Family Library,No,0,0,0,0,558,452,2,5,551,551,0,0,0,0,0,0,3,2,0,1,1,0,0,11,3,0,8,8,0,1
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 1,7,1,0,3,3,0,3,0,0,Polling Place,11,Yes,3 Neither difficult nor easy,0,0,0,0,4,7,Franklin City Hall,Yes,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 2,1456,53,97,1319,1320,0,1319,0,0,Polling Place,11,Yes,3 Neither difficult nor easy,0,0,0,0,4,7,Franklin City Hall,Yes,0,0,0,0,584,484,1,0,582,582,0,1,0,0,0,0,5,1,0,4,4,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 3,1640,50,64,1499,1498,0,1499,0,0,Polling Place,11,Yes,3 Neither difficult nor easy,0,0,0,0,4,7,Franklin City Hall,Yes,0,0,0,0,804,559,16,2,786,785,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 4,839,24,95,736,737,0,736,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,0,0,2,6,8,Law Enforcement Center,Yes,1,0,0,1,317,250,1,0,316,315,1,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 5,675,13,25,609,608,0,609,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,0,0,2,6,8,Law Enforcement Center,Yes,0,0,0,0,285,234,0,0,285,284,1,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 6,1053,39,61,965,963,0,965,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,0,0,2,6,8,Law Enforcement Center,Yes,0,0,0,0,516,361,10,1,505,504,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 7,1459,24,81,1334,1336,0,1334,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,0,0,2,6,8,Law Enforcement Center,Yes,0,0,0,0,631,491,5,0,625,625,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 8,955,28,111,804,802,0,804,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,1,0,4,6,5,Polish Center of Wisc,Yes,0,0,0,0,284,207,5,0,278,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 9,1011,23,75,865,867,0,865,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,1,0,4,6,5,Polish Center of Wisc,Yes,0,0,0,0,283,226,0,0,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 10,437,9,26,393,390,0,393,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,1,0,4,6,5,Polish Center of Wisc,Yes,0,0,0,0,151,121,3,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 11,1206,27,84,1086,1089,0,1086,0,0,Polling Place,16,Yes,3 Neither difficult nor easy,0,1,0,4,6,5,Polish Center of Wisc,Yes,0,0,0,0,382,262,4,3,376,376,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 12,832,14,68,738,739,0,738,0,0,Polling Place,19,Yes,4 Somewhat easy,0,0,0,4,11,4,Milw Co Sports Complex,Yes,0,0,0,0,267,212,1,0,265,264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 13,1172,38,83,1046,1045,0,1046,0,0,Polling Place,19,Yes,4 Somewhat easy,0,0,0,4,11,4,Milw Co Sports Complex,Yes,0,0,0,0,416,320,9,2,409,409,0,0,0,0,0,0,3,2,0,1,1,0,0,3,0,0,3,3,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 14,1028,24,65,936,936,0,936,0,0,Polling Place,19,Yes,4 Somewhat easy,0,0,0,4,11,4,Milw Co Sports Complex,Yes,0,0,0,0,309,243,3,0,310,310,0,0,0,0,0,0,3,1,0,2,2,0,0,4,2,0,2,2,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 15A,597,13,51,546,543,0,546,0,0,Polling Place,19,Yes,4 Somewhat easy,0,0,0,4,11,4,Milw Co Sports Complex,Yes,0,0,0,0,178,138,0,2,177,177,0,1,0,0,0,0,3,2,0,1,1,0,0,2,1,0,1,1,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 15B,393,12,24,357,360,0,357,0,0,Polling Place,19,Yes,4 Somewhat easy,0,0,0,4,11,4,Milw Co Sports Complex,Yes,0,0,0,0,125,90,0,0,125,125,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 16,1250,29,82,1136,1137,0,1136,0,0,Polling Place,13,No,2 Somewhat difficult,0,0,1,2,7,3,Milw Co Sports Complex,Yes,0,0,0,0,383,296,1,0,381,381,0,1,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 17,736,16,61,675,673,0,675,0,0,Polling Place,13,No,2 Somewhat difficult,0,0,1,2,7,3,Milw Co Sports Complex,Yes,0,0,0,0,223,177,0,1,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 18,464,5,43,423,426,0,423,0,0,Polling Place,13,No,2 Somewhat difficult,0,0,1,2,7,3,Milw Co Sports Complex,Yes,0,0,0,0,147,133,2,0,144,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 19,1329,41,75,1208,1206,0,1208,0,0,Polling Place,13,No,2 Somewhat difficult,0,0,1,2,7,3,Milw Co Sports Complex,Yes,0,0,0,0,534,440,7,0,527,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 20,697,41,86,629,628,0,629,0,0,Polling Place,17,No,3 Neither difficult nor easy,0,0,0,5,12,0,St Martin of Tours Church,Yes,0,0,0,0,251,204,1,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 21,379,19,104,290,292,0,290,0,0,Polling Place,17,No,3 Neither difficult nor easy,0,0,0,5,12,0,St Martin of Tours Church,Yes,0,0,0,0,63,49,1,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 22B,689,16,48,625,625,0,625,0,0,Polling Place,17,Yes,3 Neither difficult nor easy,0,0,0,5,12,0,St Martin of Tours Church,Yes,0,0,0,0,259,213,6,0,254,254,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 22A,747,15,52,652,651,0,652,0,0,Polling Place,17,No,3 Neither difficult nor easy,0,0,0,5,12,0,St Martin of Tours Church,Yes,0,0,0,0,248,198,0,0,248,248,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0
41226,MILWAUKEE COUNTY,CITY OF FRANKLIN,Ward 23,1247,37,110,1138,1139,0,1138,0,0,Polling Place,17,No,3 Neither difficult nor easy,0,0,0,5,12,0,St Martin of Tours Church,Yes,0,0,0,0,447,374,3,0,443,443,0,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,"Wards 5,11",1398,24,81,1213,1213,1213,0,0,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,2,3,1,GLEN HILLS MIDDLE SCHOOL,Yes,0,0,0,0,533,448,0,0,519,516,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,"Wards 6,12",1298,40,113,1133,1133,1133,0,0,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,2,2,2,GLENDALE CITY HALL,No,0,0,0,0,434,345,0,1,420,419,0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,4,4,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,Ward 8,557,12,34,505,505,505,0,0,0,Polling Place,6,Yes,1 Very difficult,0,0,0,2,2,2,PARKWAY ELEMENTARY SCHOOL,Yes,0,0,0,0,256,228,0,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,Ward 11S,358,15,74,282,282,282,0,0,0,Polling Place,6,Yes,1 Very difficult,0,0,0,2,3,1,GLEN HILLS MIDDLE SCHOOL,Yes,1,1,0,1,60,51,0,0,60,60,0,0,0,0,0,0,4,0,0,2,1,1,0,1,0,0,1,1,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,"Wards 1,7",1444,44,160,1255,1255,1255,0,0,0,Polling Place,6,Yes,2 Somewhat difficult,0,0,0,2,3,1,NORTH SHORE LIBRARY,No,0,0,0,0,466,406,0,2,458,452,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,"Wards 2,8S",1032,21,85,870,870,870,0,0,0,Polling Place,6,Yes,1 Very difficult,0,0,0,2,2,2,PARKWAY ELEMENTARY SCHOOL,Yes,0,0,0,0,436,244,0,0,418,417,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,"Wards 3,9",1659,44,125,1384,1384,1384,0,0,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,3,3,0,NICOLET HIGH SCHOOL,No,0,0,0,0,560,472,0,1,537,536,0,5,0,0,0,0,4,0,0,4,4,0,0,7,0,0,6,6,0,0
41231,MILWAUKEE COUNTY,CITY OF GLENDALE,"Wards 4,10",1723,32,73,1508,1508,1508,0,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,5,0,GOOD HOPE ELEMENTARY SCHO,No,0,0,0,0,674,580,0,3,663,662,1,3,0,0,0,0,1,0,0,1,1,0,0,10,0,0,6,7,1,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 16,427,8,51,393,393,0,393,0,0,Polling Place,6,No,1 Very difficult,0,0,0,1,0,5,Greenfield Public Library,Yes,0,0,0,0,72,64,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 10,1120,31,134,973,976,0,973,0,0,Polling Place,6,No,1 Very difficult,0,0,0,0,5,1,Whitnall High School,Yes,0,0,0,0,312,252,2,0,310,310,0,0,0,0,0,0,6,1,0,5,5,0,0,4,0,0,4,4,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 7,1247,21,116,1080,1080,0,1080,0,0,Polling Place,7,No,1 Very difficult,0,0,0,2,2,3,Greenfield Community Ctr,Yes,0,0,0,0,409,232,8,0,400,399,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 8,1269,26,143,1067,1069,0,1067,0,0,Polling Place,7,No,1 Very difficult,0,0,0,1,4,2,Greenfield Community Ctr,Yes,0,0,0,0,391,219,4,2,385,384,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 9,1200,35,122,1035,1032,0,1035,0,0,Polling Place,6,No,1 Very difficult,0,0,0,1,3,2,Whitnall High School,Yes,0,0,0,0,421,183,10,1,409,408,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 6,993,24,92,899,899,0,899,0,0,Polling Place,7,No,1 Very difficult,0,0,0,0,2,5,Greenfield Community Ctr,Yes,0,0,0,0,270,215,1,0,267,267,0,2,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 13,685,24,84,617,618,0,618,0,0,Polling Place,7,No,1 Very difficult,0,0,0,1,3,3,Maple Grove School,Yes,0,0,0,0,178,145,3,0,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 12,1201,41,117,1120,1120,0,1120,0,0,Polling Place,7,No,1 Very difficult,0,0,0,2,4,1,Whitnall High School,Yes,0,0,0,0,347,244,4,1,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 11,1292,28,77,1182,1182,0,1182,0,0,Polling Place,7,No,1 Very difficult,0,0,0,0,6,1,Whitnall High School,Yes,0,0,0,0,413,344,3,0,408,408,0,0,0,0,0,0,2,1,0,1,1,0,0,6,2,0,4,4,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 14,971,21,138,858,858,0,858,0,0,Polling Place,7,Yes,1 Very difficult,0,0,0,2,4,1,Maple Grove School,Yes,0,0,0,0,205,157,1,0,205,205,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,0,4,4,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 5,1105,26,136,987,987,0,987,0,0,Polling Place,7,No,1 Very difficult,0,0,0,0,2,5,Greenfield Community Ctr,Yes,0,0,0,0,292,236,3,0,289,289,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 1,1142,21,151,1023,1024,0,1023,0,0,Polling Place,7,No,1 Very difficult,0,0,0,0,2,5,Glenwood School,Yes,0,0,0,0,234,180,4,1,229,229,0,0,0,0,0,0,4,3,0,1,1,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 2,957,18,82,810,809,0,809,0,0,Polling Place,5,No,1 Very difficult,0,0,0,1,3,1,Glenwood School,Yes,2,0,0,2,226,183,5,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 3,945,33,112,799,806,5,794,0,0,Polling Place,7,No,1 Very difficult,0,0,0,1,1,5,Glenwood School,Yes,1,0,0,1,206,177,1,0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 15,956,35,130,820,820,0,820,0,0,Polling Place,6,No,1 Very difficult,0,0,0,0,4,2,Maple Grove School,Yes,0,0,0,0,226,190,2,0,223,223,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 4,995,30,162,788,788,0,788,0,0,Polling Place,7,No,1 Very difficult,0,0,0,1,2,4,Glenwood School,Yes,0,0,0,0,193,121,3,1,188,186,2,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 21,916,13,107,789,789,0,789,0,0,Polling Place,6,No,1 Very difficult,0,0,0,0,4,2,Elmdale School,Yes,0,0,0,0,137,104,1,0,134,134,0,1,0,0,0,0,2,0,0,2,2,0,0,1,0,0,1,1,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 20,1411,20,142,1303,1303,0,1303,0,0,Polling Place,6,No,1 Very difficult,0,0,0,1,2,3,Elmdale School,Yes,0,0,0,0,314,224,2,0,310,309,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 19,1359,35,108,1239,1239,0,1239,0,0,Polling Place,7,No,1 Very difficult,0,0,0,0,5,2,Elmdale School,Yes,0,0,0,0,446,306,5,0,440,440,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 18,942,19,82,851,852,0,851,0,0,Polling Place,7,No,1 Very difficult,0,0,0,0,5,2,Greenfield Public Library,Yes,0,0,0,0,174,134,4,0,169,169,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
41236,MILWAUKEE COUNTY,CITY OF GREENFIELD,Ward 17,894,29,119,778,779,0,779,0,0,Polling Place,6,No,1 Very difficult,0,0,0,1,2,3,Greenfield Public Library,Yes,0,0,0,0,258,160,1,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 108,1116,0,94,674,674,0,674,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,BEN FRANKLIN SCHOOL,Yes,0,0,0,0,215,174,4,1,209,209,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,2,2,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 235,1714,0,303,1344,1344,0,1344,0,0,Polling Place with Central Count Absentee,14,Yes,1 Very difficult,0,1,2,3,4,4,BRADLEY TECH HIGH SCHOOL,Yes,0,1,0,1,439,375,7,1,425,425,0,2,0,0,0,0,1,0,0,1,1,0,0,2,2,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 236,671,0,91,464,464,0,464,0,0,Polling Place with Central Count Absentee,14,Yes,1 Very difficult,0,0,3,5,4,2,ALLEN-FIELD ELEMENTARY SC,Yes,1,0,0,1,136,100,4,2,127,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 237,935,0,155,575,575,0,575,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,ALLEN-FIELD ELEMENTARY SC,Yes,6,0,0,6,149,141,4,1,144,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 238,819,2,136,514,514,0,514,0,0,Polling Place with Central Count Absentee,14,Yes,1 Very difficult,0,2,3,4,3,2,KOSCIUSZKO CAMPUS,Yes,0,0,0,0,113,104,2,0,111,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 239,700,1,113,437,437,0,437,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,KOSCIUSZKO CAMPUS,Yes,0,0,0,0,93,78,3,1,88,88,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 240,805,0,125,508,508,0,508,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,BRADLEY TECH HIGH SCHOOL,Yes,0,0,0,0,144,128,2,1,138,138,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 241,1195,0,145,903,903,0,903,0,0,Polling Place with Central Count Absentee,14,Yes,1 Very difficult,0,2,4,4,3,1,BAY VIEW LIBRARY,Yes,0,0,0,0,227,190,3,0,223,223,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 242,1069,0,128,825,825,0,825,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,BAY VIEW LIBRARY,Yes,0,0,0,0,181,166,2,1,177,177,0,0,0,0,0,0,1,1,0,0,0,0,1,5,0,0,5,5,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 245,834,1,70,716,716,0,716,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,SOUTH SHORE PARK PAVILION,Yes,2,0,0,2,222,194,2,0,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 246,1526,2,117,1216,1216,0,1216,0,0,Polling Place with Central Count Absentee,19,Yes,1 Very difficult,0,2,4,5,6,2,HUMBOLDT PARK PAVILION,Yes,0,0,0,0,289,240,5,0,284,283,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 247,766,0,76,610,610,0,610,0,0,Polling Place with Central Count Absentee,14,Yes,1 Very difficult,0,1,3,4,5,1,MILWAUKEE PARKSIDE SCHOOL,Yes,1,0,0,1,121,107,1,0,119,118,0,0,0,0,0,0,7,1,0,3,3,0,0,2,1,0,1,1,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 248,1589,5,206,1233,1233,0,1233,0,0,Polling Place with Central Count Absentee,11,Yes,1 Very difficult,0,0,2,4,3,2,LINCOLN COURT APARTMENTS,No,0,0,0,0,284,251,5,1,276,276,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 249,629,1,118,401,401,0,401,0,0,Polling Place with Central Count Absentee,22,Yes,1 Very difficult,0,3,5,6,5,3,UMOS,Yes,1,0,0,1,62,51,1,0,60,60,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 250,528,1,94,351,351,0,350,0,1,Polling Place with Central Count Absentee,17,Yes,1 Very difficult,0,1,4,5,3,4,KOSCIUSZKO COMMUNITY CENT,Yes,0,0,0,0,59,52,2,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 251,343,5,51,215,215,0,215,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,UMOS,Yes,0,0,0,0,38,33,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 252,661,1,98,468,468,0,468,0,0,Polling Place with Central Count Absentee,36,Yes,1 Very difficult,0,4,8,8,10,6,PULASKI INDOOR SWIMMING P,Yes,0,0,0,0,93,84,3,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 243,1234,0,77,1031,1031,0,1031,0,0,Polling Place with Central Count Absentee,17,Yes,1 Very difficult,0,1,4,4,5,3,SOUTH SHORE PARK PAVILION,Yes,2,0,1,1,328,284,4,2,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 244,1024,2,73,810,810,0,810,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,SOUTH SHORE PARK PAVILION,Yes,0,0,0,0,198,163,5,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,5,5,0,2
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 213,1165,1,150,882,882,0,882,0,0,Polling Place with Central Count Absentee,0,Yes,1 Very difficult,0,0,0,0,0,0,LUTHER BURBANK SCHOOL,Yes,0,0,0,0,133,86,3,0,129,129,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41251,MILWAUKEE COUNTY,CITY OF MILWAUKEE,Ward 92,1674,2,182,1246,1246,0,1246,0,0,Polling Place with Central Count Absentee,14,Yes,1 Very difficult,1,1,2,4,4,2,ENDERIS PLAYGROUND FIELDH,Yes,0,0,0,0,400,335,3,1,396,396,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,3,3,0,0
