"","county","muni_county","municipality","votes_rec_cruz","votes_rec_kasich","votes_rec_other","votes_rec_trump","votes_tot","votes_perc_cruz","votes_perc_kasich","votes_perc_other","votes_perc_trump","trump_prim_won","total_ballots","tch_prop","turnout_perc","sameday_reg_prop","counted_absent_prop","rejected_absent_prop","registrants","late_registrants","Total.Voter.Reg","TotalTurnout_2016","Hillary.Clinton_2016","Donald.J..Trump_2016","other_2016","Total_2016","HRCmargin_2016","change._D","change._R","change._other","change._Total","HRC._2016","DJT._2016","other._2016","County._2016","Dwin_2016..1.Dem.win.","Switch..1.switch.","county_paper_or_paperplusmachine","Obama_2012","Romney_2012","Others_2012","Total_2012","BHO._2012","MR._2012","other._2012","County_2012","Dwin_2012","Method_2012..1.paper.only..2.paper.and.machine.combo.","pop_2014_est","pop_voterage_2014_est_calc","pop_2010_real","X.under18_2013","X.whitewithlatino_2013","X.blackonly_2013","pop_blackonly_2013_calc","X.whitenolatino_2013","pop_whitenolatino_2013_calc","pop_nonwhite_2013_calc","coll_deg_plus25_2013","pop_collegedegreepersons25._2013_calc","ratio_white_nonwhite","ratio_white_black","ratio_nocollege_college","medianhouseholdincome_2009.2013","pop_sq_mile_2010","percentage_d_2008","percentage_r_2008","votes_d_2008","votes_r_2008","county_fips","percentage_d_2012","percentage_i_2012","percentage_r_2012","votes_d_2012","votes_i_2012","votes_r_2012","percentage_d_2016","percentage_i_2016","percentage_r_2016","votes_d_2016","votes_i_2016","votes_r_2016","inc_2013","inc_2014","inc_2015","inc_rank","pct_chg_2014","pct_chg_2015","pct_rank","state","name","labor_force","employed","unemp_level","unemp_rate","total_pop","pct_male","pct_female","pct_old","pct_latino","pct_white","pct_black","pct_no_hs","pct_some_hs","pct_hs","pct_some_college","pct_associates","pct_bachelors","pct_graduate","pct_hs_less","electronic","paper","electronic_2012","paper_2012","dem_votes_state","rep_votes_state","dem_votes_state_2012","rep_votes_state_2012","diff","diff_r","paper_ind","electronic_ind","no_paper_trail","has_electronic","swing_state_dummy","swing_state_dummy_exit_small","swing_state_dummy_fte","swing_state_dummy_exit_large","swing_state_dummy_onepct","swing_state_dummy_twopct","swing_state_dummy_threepct","swing_state_dummy_fourpct","swing_state_dummy_fivepct","swing_state_dummy_five_varied","non_swing_states","non_swing_states_dem","swing_states","temp","resid","mean_pop","elec_X_resid","sig","pred_diff_no_electronic","pred_votes_no_electronic","pred_votes_swing","X_Iswing_sta_2","X_Iswing_sta_3","X_Iswing_sta_4","X_Iswing_sta_5","X_Iswing_sta_6","X_Iswing_sta_7","X_Iswing_sta_8","X_Iswing_sta_9","X_Iswing_sta_10","X_Iswing_sta_11","X_Iswing_sta_12","X_IswiXelec_2","X_IswiXelec_3","X_IswiXelec_4","X_IswiXelec_5","X_IswiXelec_6","X_IswiXelec_7","X_IswiXelec_8","X_IswiXelec_9","X_IswiXelec_10","X_IswiXelec_11","X_IswiXelec_12","X_Istate_2","X_Istate_3","X_Istate_4","X_Istate_5","X_Istate_6","X_Istate_7","X_Istate_8","X_Istate_9","X_Istate_10","X_Istate_11","X_Istate_12","X_Istate_13","X_Istate_14","X_Istate_15","X_Istate_16","X_Istate_17","X_Istate_18","X_Istate_19","X_Istate_20","X_Istate_21","X_Istate_22","X_Istate_23","X_Istate_24","X_Istate_25","X_Istate_26","X_Istate_27","X_Istate_28","X_Istate_29","X_Istate_30","X_Istate_31","X_Istate_32","X_Istate_33","X_Istate_34","X_Istate_35","X_Istate_36","X_Istate_37","X_Istate_38","X_Istate_39","X_Istate_40","X_Istate_41","X_Istate_42","X_Istate_43","X_Istate_44","X_Istate_45","X_Istate_46","X_Istate_47","X_Istate_48","X_Istate_49","X_Istate_50","pred_diff_r_no_electronic","pred_votes_r_no_electronic","pred_votes_r_swing","dem_votes_state_no_electronic","rep_votes_state_no_electronic","unemp_test","inc_test","d_pct_no_elec","r_pct_no_elec","dem_pct_state","rep_pct_state","dem_win","dem_win_2012","dem_win_no_electronic","os_model_off","tch_bmd_model_off","tch_use_off","bmd_use_off","os_use_off","tch_model_off","bmd_model_off","tch_use_off_true","tch_model_off_full","log.pop.sq.mile.2010","muni.dense"
"1468","WOOD","VILLAGE OF ARPIN WOOD","VILLAGE OF ARPIN",32,0,2,42,76,42.1052631578947,0,2.63157894736842,55.2631578947368,1,18,0,0.108433734939759,0,0.111111111111111,0,166,0,"43433","86.83%","14,232","21,502",1978,"37,712",-7270,"-23.41%","9.13%","221.63%","-3.05%","37.74%","57.02%","5.25%","1.28%",0,0,1,"18,581","19,704","615","38,900","47.77%","50.65%","1.58%","1.27%",0,1,73608,57414,74749,22,95.5,0.7,402,93.3,53567,3847,18.8,10794,13.9,133.3,4.3,47685,94.2,56,43,21710,16581,55141,47.8,0.28,50.8,18546,106.2,19685,37.7,1.04,57,14232,395.6,21502,38637,40362,41883,40,4.5,3.8,24,"WI","Wood County, WI",34330,"     33,009 ",1321,3.8,74261,49.4,50.6,21.4,2.5,93.5,0.5,2.9,5.8,39.2,21.6,11.8,12.2,6.7,47.9,0,1,NA,NA,1382210,1409467,1613950,1408746,-10.1,6.200001,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-9.077732,-1.022266,100005.8,NA,0,-10.0716,14236.04,4.042279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.2983,21459.36,-42.63936,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",4.54542018158232,81.5198449215946
"1469","BROWN","VILLAGE OF ASHWAUBENON BROWN","VILLAGE OF ASHWAUBENON",1892,422,93,1506,3913,48.3516483516484,10.7845642729364,2.37669307436749,38.4870943010478,0,1451,0,0.141491955143832,0.00419307654802535,0.147484493452791,0.00413507925568573,10255,0.0186078566505858,"150152","84.91%","53,358","67,192",6947,"127,497",-13834,"-14.66%","3.63%","343.61%","-1.11%","41.85%","52.70%","5.45%","4.33%",0,0,1,"62,526","64,836","1,566","128,928","48.50%","50.29%","1.21%","4.20%",0,1,256670,194043,248007,24.4,89.3,2.5,4851,82.7,160473,33569,26.8,52003,4.8,33.1,2.7,53119,468.2,54,45,67269,55854,55009,48.6,0.2,50.4,62433,268.6,64738,41.9,1.1,52.7,53358,1389.4,67192,43861,45380,46584,10,3.5,2.7,52,"WI","Brown County, WI",141866,"    137,326 ",4540,3.2,252698,49.6,50.4,15.4,7.7,82.8,2.1,4,5.4,31.8,20,11.4,19.7,7.8,41.2,0,1,NA,NA,1382210,1409467,1613950,1408746,-6.699997,2.299999,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-5.4234,-1.276597,100005.8,NA,0,-6.671594,53373.16,15.15514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.898301,67058.76,-133.2445,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",6.14889555505681,328.957888112237
"1470","MARATHON","VILLAGE OF ATHENS MARATHON","VILLAGE OF ATHENS",112,14,8,114,248,45.1612903225806,5.64516129032258,3.2258064516129,45.9677419354839,1,95,0,0.1484375,0.0078125,0,0,640,0,"80465","85.56%","26,476","39,010",3363,"68,849",-12534,"-18.19%","6.54%","281.29%","-1.45%","38.46%","56.66%","4.88%","2.34%",0,0,2,"32,363","36,617","882","69,862","46.32%","52.41%","1.26%","2.28%",0,2,135780,103600,134063,23.7,91.8,0.8,829,89.6,92826,10774,22.2,22999,8.6,112,3.5,53363,86.8,54,45,36367,30345,55073,46.4,0.2,52.5,32330,147.8,36568,38.5,0.96,56.7,26476,672.6,39010,40872,42932,43921,21,5,2.3,57,"WI","Marathon County, WI",74868,"     72,567 ",2301,3.1,134886,50.3,49.7,18.6,2.4,89.7,0.7,4.1,5.2,37.6,18.2,12,15.7,7.3,46.9,0,1,NA,NA,1382210,1409467,1613950,1408746,-7.900002,4.200001,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-8.263869,0.3638678,100005.8,NA,0,-7.871599,26483.52,7.519911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8.098306,38932.64,-77.35845,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",4.4636066216663,108.400797773481
"1471","WOOD","VILLAGE OF AUBURNDALE WOOD","VILLAGE OF AUBURNDALE",97,10,8,53,168,57.7380952380952,5.95238095238095,4.76190476190476,31.547619047619,0,47,0,0.120512820512821,0.00256410256410256,0,0,390,0,"43433","86.83%","14,232","21,502",1978,"37,712",-7270,"-23.41%","9.13%","221.63%","-3.05%","37.74%","57.02%","5.25%","1.28%",0,0,1,"18,581","19,704","615","38,900","47.77%","50.65%","1.58%","1.27%",0,1,73608,57414,74749,22,95.5,0.7,402,93.3,53567,3847,18.8,10794,13.9,133.3,4.3,47685,94.2,56,43,21710,16581,55141,47.8,0.28,50.8,18546,106.2,19685,37.7,1.04,57,14232,395.6,21502,38637,40362,41883,40,4.5,3.8,24,"WI","Wood County, WI",34330,"     33,009 ",1321,3.8,74261,49.4,50.6,21.4,2.5,93.5,0.5,2.9,5.8,39.2,21.6,11.8,12.2,6.7,47.9,0,1,NA,NA,1382210,1409467,1613950,1408746,-10.1,6.200001,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-9.077732,-1.022266,100005.8,NA,0,-10.0716,14236.04,4.042279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10.2983,21459.36,-42.63936,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",4.54542018158232,71.7249500951417
"1472","IOWA","VILLAGE OF AVOCA IOWA","VILLAGE OF AVOCA",15,5,3,53,76,19.7368421052632,6.57894736842105,3.94736842105263,69.7368421052632,1,46,0.956521739130435,0.164285714285714,0.00714285714285714,0.0217391304347826,0,280,0,"14415","84.10%","6,669","4,809",645,"12,123",1860,"-17.72%","12.18%","354.23%","-3.28%","55.01%","39.67%","5.32%","0.41%",1,0,2,"8,105","4,287","142","12,534","64.66%","34.20%","1.13%","0.41%",1,2,23825,18178,23687,23.7,97.8,0.5,91,96.3,17506,673,21.7,3945,26,192.6,3.6,55659,31.1,67,32,7987,3829,55049,64.7,0.18,34.4,8099,22.8,4302,55,1.06,39.7,6669,129,4809,40995,42727,43877,22,4.2,2.7,51,"WI","Iowa County, WI",14029,"     13,641 ",388,2.8,23754,50,50,19.8,1.6,96.3,0.3,2,5.5,35.7,23.1,10.5,16,7.2,43.2,0.46,0.54,NA,NA,1382210,1409467,1613950,1408746,-9.699997,5.299999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-7.706535,-1.993462,100005.8,-47.34996,0,-6.944325,6852.776,183.7757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-12.00314,4698.242,-110.7581,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.43720781918519,49.8040483607855
"1473","GRANT","VILLAGE OF BAGLEY GRANT","VILLAGE OF BAGLEY",16,7,3,38,64,25,10.9375,4.6875,59.375,1,25,0.8,0.117370892018779,0,0.2,0.04,213,0,"29547","81.40%","10,047","12,347",1657,"24,051",-2300,"-26.09%","20.40%","315.29%","-0.81%","41.77%","51.34%","6.89%","0.82%",0,1,2,"13,594","10,255","399","24,248","56.06%","42.29%","1.65%","0.79%",1,2,51829,41100,51208,20.7,97,1.2,493,95.8,39374,1726,19.1,7850,22.8,79.8,4.2,46963,44.7,61,38,14875,9068,55043,56.2,0.26,42.4,13574,66.2,10255,41.8,1.4,51.3,10047,331.4,12347,37757,37989,38413,56,0.6,1.1,69,"WI","Grant County, WI",28730,"     27,824 ",906,3.2,51272,51.9,48.1,19.3,1.3,95.8,1.3,3.9,5.4,39.1,20.5,10.9,12.9,7.3,48.4,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-14.4,8.899998,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-9.567014,-4.832988,100005.8,-247.7826,0,-11.64433,10323.86,276.8623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-16.70314,12062.63,-284.369,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.79997350161952,105.022301781408
"1474","ST. CROIX","VILLAGE OF BALDWIN ST. CROIX","VILLAGE OF BALDWIN",271,65,20,255,611,44.3535188216039,10.6382978723404,3.27332242225859,41.7348608837971,0,144,0,0.0685714285714286,0.00523809523809524,0.166666666666667,0.00694444444444444,2100,0,"55099","84.97%","17,496","26,123",3200,"46,819",-8627,"-12.12%","2.43%","294.09%","1.29%","37.37%","55.80%","6.83%","1.59%",0,0,1,"19,910","25,503","812","46,225","43.07%","55.17%","1.76%","1.51%",0,2,86759,63855,84345,26.4,96.5,0.7,447,94.6,60406,3448,33,21072,17.5,135.1,2,68426,116.8,47,51,21177,22837,55109,43.2,0.28,55.4,19874,132,25475,37.4,1.36,55.8,17496,640,26123,43932,46538,48392,7,5.9,4,18,"WI","St. Croix County, WI",50030,"     48,426 ",1604,3.2,85442,49.9,50.1,14,2.1,94.6,0.7,1.2,3.5,28.5,21.3,13.1,22.6,9.9,33.2,0,1,NA,NA,1382210,1409467,1613950,1408746,-5.799999,0.3999977,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-4.061929,-1.73807,100005.8,NA,0,-5.771596,17500.97,4.969344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.998303,26071.2,-51.803,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"Dominion (Premier)/Command Central-Accuvote-OS","Dominion (Sequoia)/Command Central-Edge",1,0,1,"Dominion (Sequoia)/Command Central-Edge",NA,0,"Dominion (Sequoia)/Command Central-Edge",4.76046307039413,280.269131246293
"1475","POLK","VILLAGE OF BALSAM LAKE POLK","VILLAGE OF BALSAM LAKE",58,19,5,85,167,34.7305389221557,11.377245508982,2.9940119760479,50.8982035928144,1,41,0.926829268292683,0.0746812386156648,0,0.0731707317073171,0,549,0,"26328","86.19%","7,568","13,864",1259,"22,691",-6296,"-24.87%","14.64%","210.10%","0.52%","33.35%","61.10%","5.55%","0.77%",0,0,2,"10,073","12,094","406","22,573","44.62%","53.58%","1.80%","0.74%",0,2,43437,33794,44205,22.2,96.9,0.3,101,95.6,32307,1487,19.3,6522,21.7,318.7,4.2,48538,48.4,48,50,10876,11282,55095,44.7,0.32,53.7,10054,73,12075,33.4,1.12,61.1,7568,251.8,13864,38377,40266,41777,42,4.9,3.8,25,"WI","Polk County, WI",24941,"     24,081 ",860,3.4,43698,50.3,49.7,21.6,1.6,95.7,0.4,2.4,5.9,39.2,22.4,11,13.1,6.1,47.5,0.5,0.5,NA,NA,1382210,1409467,1613950,1408746,-11.3,7.399998,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-9.231408,-2.068591,100005.8,-90.38808,0,-8.544328,7776.549,208.5492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-13.60314,13544.69,-319.3076,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,"Dominion (Sequoia)/Command Central-Edge",1,0,0,"Dominion (Sequoia)/Command Central-Edge",NA,1,"Dominion (Sequoia)/Command Central-Edge",3.87949981372259,64.5134120713877
"1476","LA CROSSE","VILLAGE OF BANGOR LA CROSSE","VILLAGE OF BANGOR",90,43,9,90,232,38.7931034482759,18.5344827586207,3.87931034482759,38.7931034482759,0,310,0,0.36773428232503,0.0166073546856465,0,0,843,0.00645161290322581,"77583","80.93%","32,402","26,384",3999,"62,785",6018,"-11.69%","2.46%","292.83%","-1.07%","51.61%","42.02%","6.37%","2.13%",1,0,1,"36,693","25,751","1,018","63,462","57.82%","40.58%","1.60%","2.07%",1,1,118011,93583,114638,20.7,92,1.5,1404,90.7,84880,8703,29.9,27981,9.8,60.5,2.3,51339,253.8,61,38,38524,23701,55063,58,0.28,40.7,36632,173.8,25711,51.6,1.3,42,32402,799.8,26384,41071,43351,44557,18,5.6,2.8,49,"WI","La Crosse County, WI",68259,"     66,127 ",2132,3.1,116470,49.1,50.9,17.3,1.6,90.7,1.4,2.1,3.9,28.4,20.9,14,19.4,11.4,34.4,0,1,NA,NA,1382210,1409467,1613950,1408746,-6.400002,1.299999,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-4.981277,-1.418724,100005.8,NA,0,-6.371599,32411.2,9.203057,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.598306,26331.68,-52.32057,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",5.53654655528029,285.707360894963
"1477","IOWA","VILLAGE OF BARNEVELD IOWA","VILLAGE OF BARNEVELD",56,44,5,70,175,32,25.1428571428571,2.85714285714286,40,1,130,0,0.189228529839884,0.00582241630276565,0.0461538461538462,0,687,0.00769230769230769,"14415","84.10%","6,669","4,809",645,"12,123",1860,"-17.72%","12.18%","354.23%","-3.28%","55.01%","39.67%","5.32%","0.41%",1,0,2,"8,105","4,287","142","12,534","64.66%","34.20%","1.13%","0.41%",1,2,23825,18178,23687,23.7,97.8,0.5,91,96.3,17506,673,21.7,3945,26,192.6,3.6,55659,31.1,67,32,7987,3829,55049,64.7,0.18,34.4,8099,22.8,4302,55,1.06,39.7,6669,129,4809,40995,42727,43877,22,4.2,2.7,51,"WI","Iowa County, WI",14029,"     13,641 ",388,2.8,23754,50,50,19.8,1.6,96.3,0.3,2,5.5,35.7,23.1,10.5,16,7.2,43.2,0.46,0.54,NA,NA,1382210,1409467,1613950,1408746,-9.699997,5.299999,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-7.706535,-1.993462,100005.8,-47.34996,0,-6.944325,6852.776,183.7757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-12.00314,4698.242,-110.7581,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S M100","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",3.43720781918519,143.604448487118
"1478","PIERCE","VILLAGE OF BAY CITY PIERCE","VILLAGE OF BAY CITY",29,3,4,41,77,37.6623376623377,3.8961038961039,5.19480519480519,53.2467532467532,1,21,0.904761904761905,0.0945945945945946,0,0,0,222,0,"25044","84.21%","8,380","11,260",1449,"21,089",-2880,"-18.12%","8.30%","273.45%","0.33%","39.74%","53.39%","6.87%","0.72%",0,0,2,"10,235","10,397","388","21,020","48.69%","49.46%","1.85%","0.69%",0,2,40958,32152,41019,21.5,96.7,0.6,193,95.1,30577,1575,25.7,8263,19.4,158.5,2.9,59226,71.5,54,45,11803,9812,55093,48.8,0.3,49.6,10213,64.8,10383,39.7,1.38,53.4,8380,289.8,11260,38975,41198,42855,30,5.7,4,14,"WI","Pierce County, WI",25004,"     24,168 ",836,3.3,40859,49.6,50.4,14.6,1.7,95.2,0.6,2.1,4,33.1,23,11.5,18.1,8.3,39.2,0.48,0.52,NA,NA,1382210,1409467,1613950,1408746,-9.099998,3.800003,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-6.055383,-3.044616,100005.8,-124.3928,0,-6.344327,8610.925,230.9253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11.40314,11000.67,-259.3338,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,0,1,"Dominion (Sequoia)/Command Central-Edge",NA,0,"Dominion (Sequoia)/Command Central-Edge",4.26969744969996,139.977713152015
"1479","MILWAUKEE","VILLAGE OF BAYSIDE MILWAUKEE","VILLAGE OF BAYSIDE",422,306,18,218,964,43.7759336099585,31.7427385892116,1.86721991701245,22.6141078838174,0,850,0,0.272261370916079,0.015695067264574,0.105882352941176,0,3122,0.0129411764705882,"561,965","77.40%","288,986","126,091",19893,"434,970",162895,"-13.07%","-18.61%","281.53%","-11.69%","66.44%","28.99%","4.57%","14.77%",1,0,1,"332,438","154,924","5,214","492,576","67.49%","31.45%","1.06%","16.05%",1,2,956406,722087,947735,24.5,65.6,27.1,195685,53.4,385594,336492,28.1,202906,1.1,2,2.6,43193,3926,67,32,319819,149445,55079,66.8,0.16,32.3,328090,884.8,158430,66.4,0.9,29,288986,3978.6,126091,40200,41647,43020,29,3.6,3.3,40,"WI","Milwaukee County, WI",479504,"    457,534 ",21970,4.6,953401,48.3,51.7,14.6,13.8,53.6,26,4.8,8.9,28.6,21.5,7.5,18.6,10,42.3,0,1,NA,NA,1382210,1409467,1613950,1408746,-0.4000015,-3.299999,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-3.573637,3.173636,100005.8,NA,0,-0.3715988,289068.1,82.07996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5983057,125841,-250.0437,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,"ES&S DS200","ES&S Automark",0,1,1,NA,"ES&S Automark",0,"aNone",8.27537637483641,596.063362157774
"1480","OZAUKEE","VILLAGE OF BAYSIDE OZAUKEE","VILLAGE OF BAYSIDE",15,12,0,4,31,48.3870967741936,38.7096774193548,0,12.9032258064516,0,33,0,0.351063829787234,0,0.212121212121212,0,94,0,"63515","84.02%","20,167","30,458",2743,"53,368",-10291,"5.26%","-15.58%","372.12%","-4.39%","37.79%","57.07%","5.14%","1.81%",0,0,1,"19,159","36,077","581","55,817","34.32%","64.63%","1.04%","1.82%",0,2,87470,68052,86395,22.2,95,1.5,1021,92.7,63084,4968,44.9,30555,12.7,61.8,1.2,75457,370.7,39,60,20579,32172,55089,34.3,0.18,64.8,19075,99.8,35991,37.8,1.02,57.1,20167,548.6,30458,69274,71329,73462,1,3,3,46,"WI","Ozaukee County, WI",48706,"     47,192 ",1514,3.1,86930,48.9,51.1,19.8,2.5,92.8,1.3,1,2.7,22.4,19.4,8.1,29.6,16.8,26.1,0,1,NA,NA,1382210,1409467,1613950,1408746,3.5,-7.700005,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,"WI",-0.8982438,4.398244,100005.8,NA,0,3.528403,20172.73,5.727982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.301696,30397.6,-60.39948,1393796,1394217,0.0350701,45868.98,49.99245,50.00755,49.51182,50.48818,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91539311015669,408.828868873039
