"","hindi","county","municipality","reporting_unit","registrants","late_registrants","election_day_registrants","total_ballots","total_voters","paper_ballots","optical_scan_ballots","dre","auto_mark","ballots_counted_at","total_election_inspectors","split_shifts","difficulty_obtaining","x16_17","x18_25","x26_40","x41_60","x61_70","x71","polling_place_name","shared","provisional_identification","provisional_no_dl","counted","rejected","absentee_issued","absentee_in_person","absentee_not_returned","absentee_undeliverable","received_by_election_day","counted_2","rejected2","late_received_after_the_election","fwab_received","fwab_counted","fwab_rejected","fwab_late","military_issued","military_sent_but_not_returned","military_undeliverable","military_received_by_election_day","military_counted","military_rejected","military_late","overseas_issued","overseas_sent_but_not_returned","overseas_undeliverable","overseas_received_by_election_day","overseas_counted","overseas_rejected","overseas_late","muni_county","reporting_unit_orig"
"2264",44004,"ONEIDA","TOWN OF CRESCENT","TOWN-OF-CRESCENT-WARD-1-3-ONEIDA","1,507",5,"129","1,318","1,318","0","1,317","0","0","Polling Place",10,"Yes","2 Somewhat difficult",0,0,0,4,6,0,"Town Hall","Yes",0,0,0,0,"113","56",2,0,"111","110",1,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,"TOWN OF CRESCENT ONEIDA","TOWN OF CRESCENT WARDS 1-3 ONEIDA"
"2265",44006,"ONEIDA","TOWN OF ENTERPRISE","TOWN-OF-ENTERPRISE-WARD-1-ONEIDA","265",0,"19","232","232","179","0","53","0","Polling Place",3,"No","5 Very easy",0,0,0,0,2,1,"Enterprise Town Hall","No",0,0,0,0,"25","6",0,0,"25","25",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF ENTERPRISE ONEIDA","TOWN OF ENTERPRISE WARD 1 ONEIDA"
"2266",44008,"ONEIDA","TOWN OF HAZELHURST","TOWN-OF-HAZELHURST-WARD-1-2-ONEIDA","951",6,"70","852","852","0","852","0","0","Polling Place",10,"Yes","2 Somewhat difficult",9,0,0,2,6,1,"HAZELHURST COMMUNITY CENT","No",0,0,0,0,"142","130",3,1,"142","142",0,0,2,2,0,0,2,1,0,0,2,0,0,1,0,0,1,1,0,0,"TOWN OF HAZELHURST ONEIDA","TOWN OF HAZELHURST WARDS 1-2 ONEIDA"
"2267",44010,"ONEIDA","TOWN OF LAKE TOMAHAWK","TOWN-OF-LAKE-TOMAHAWK-WARD-1-2-ONEIDA","728",0,"0","656","656","1","655","0","0","Polling Place",3,"No","2 Somewhat difficult",0,0,0,0,0,3,"RAYMOND SLOAN COMUNITY CE","No",0,0,0,0,"91","73",1,0,"90","90",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF LAKE TOMAHAWK ONEIDA","TOWN OF LAKE TOMAHAWK WARDS 1-2 ONEIDA"
"2268",44012,"ONEIDA","TOWN OF LITTLE RICE","TOWN-OF-LITTLE-RICE-WARD-1-ONEIDA","242",0,"27","223","223","29","0","194","0","Polling Place",5,"Yes","3 Neither difficult nor easy",0,0,0,0,3,2,"LITTLE RICE TOWN HALL","No",0,0,0,0,"20","15",0,0,"20","0",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF LITTLE RICE ONEIDA","TOWN OF LITTLE RICE WARD 1 ONEIDA"
"2269",44014,"ONEIDA","TOWN OF LYNNE","TOWN-OF-LYNNE-WARD-1-ONEIDA","86",0,"6","81","81","16","0","65","0","Polling Place",3,"No","3 Neither difficult nor easy",0,0,0,0,2,1,"Lynn Town Hall","No",0,0,0,0,"10","6",0,0,"10","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF LYNNE ONEIDA","TOWN OF LYNNE WARD 1 ONEIDA"
"2270",44016,"ONEIDA","TOWN OF MINOCQUA","TOWN-OF-MINOCQUA-WARD-1-7-ONEIDA","3,558",103,"260","3,139","3,139","0","3,139","0","0","Polling Place",11,"Yes","2 Somewhat difficult",0,0,4,5,2,0,"Community Building","No",0,0,0,0,"991","695",24,1,"952","951",1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,"TOWN OF MINOCQUA ONEIDA","TOWN OF MINOCQUA WARDS 1-7 ONEIDA"
"2271",44018,"ONEIDA","TOWN OF MONICO","TOWN-OF-MONICO-WARD-1-ONEIDA","178",0,"16","157","157","12","0","145","0","Polling Place",3,"No","1 Very difficult",0,0,0,1,2,0,"Monico Town Hall","No",0,0,0,0,"12","4",0,0,"12","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF MONICO ONEIDA","TOWN OF MONICO WARD 1 ONEIDA"
"2272",44020,"ONEIDA","TOWN OF NEWBOLD","TOWN-OF-NEWBOLD-WARD-1-ONEIDA","263",3,"18","240","240","0","166","74","0","Polling Place with Central Count Absentee",5,"No","4 Somewhat easy",0,0,0,0,3,2,"RUSTIC MANOR MOTOR LODGE","No",0,0,0,0,"38","11",0,0,"38","38",0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,"TOWN OF NEWBOLD ONEIDA","TOWN OF NEWBOLD WARD 1 ONEIDA"
"2273",44020,"ONEIDA","TOWN OF NEWBOLD","TOWN-OF-NEWBOLD-WARD-2-4-ONEIDA","1,713",3,"129","1,519","1,519","0","1,516","3","0","Polling Place with Central Count Absentee",11,"Yes","4 Somewhat easy",0,0,0,4,4,3,"NEWBOLD TOWN HALL","Yes",0,0,0,0,"197","109",4,0,"191","191",0,2,2,2,0,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,"TOWN OF NEWBOLD ONEIDA","TOWN OF NEWBOLD WARDS 2-4 ONEIDA"
"2274",44022,"ONEIDA","TOWN OF NOKOMIS","TOWN-OF-NOKOMIS-WARD-1-2-ONEIDA","989",7,"93","861","861","0","659","202","0","Polling Place",7,"Yes","3 Neither difficult nor easy",0,0,0,0,6,1,"TOWN OF NOKOMIS","No",0,0,0,0,"82","49",3,0,"79","79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF NOKOMIS ONEIDA","TOWN OF NOKOMIS WARD 1-2 ONEIDA"
"2275",44024,"ONEIDA","TOWN OF PELICAN","TOWN-OF-PELICAN-WARD-1-4-ONEIDA","1,771",11,"163","1,531","1,531","0","1,528","3","0","Polling Place",9,"No","3 Neither difficult nor easy",0,0,0,0,4,5,"Pelican Town Hall","No",0,0,0,0,"160","73",2,2,"155","155",0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"TOWN OF PELICAN ONEIDA","TOWN OF PELICAN WARDS 1-4 ONEIDA"
"2276",44026,"ONEIDA","TOWN OF PIEHL","TOWN-OF-PIEHL-WARD-1-ONEIDA","56",0,"5","49","0","3","0","49","0","Polling Place",3,"Yes","1 Very difficult",0,1,0,1,1,0,"PIEHL TOWN HALL","No",0,0,0,0,"3","1",0,0,"2","0",0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF PIEHL ONEIDA","TOWN OF PIEHL WARD 1 ONEIDA"
"2277",44028,"ONEIDA","TOWN OF PINE LAKE","TOWN-OF-PINE-LAKE-WARD-1-4-ONEIDA","1,809",9,"168","1,634","1,634","0","1,633","1","0","Polling Place",19,"No","5 Very easy",0,0,1,2,10,6,"Community Building","No",0,0,0,0,"196","86",3,1,"193","193",0,1,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,"TOWN OF PINE LAKE ONEIDA","TOWN OF PINE LAKE WARD 1-4 ONEIDA"
"2278",44030,"ONEIDA","TOWN OF SCHOEPKE","TOWN-OF-SCHOEPKE-WARD-1-ONEIDA","260",0,"22","233","233","24","0","209","0","Polling Place",9,"Yes","2 Somewhat difficult",0,0,0,0,5,4,"SCHOEPKE TOWN HALL","No",0,0,0,0,"19","15",0,0,"19","19",0,0,0,0,0,0,2,0,0,2,2,0,0,3,0,0,3,3,0,0,"TOWN OF SCHOEPKE ONEIDA","TOWN OF SCHOEPKE WARD 1 ONEIDA"
"2279",44032,"ONEIDA","TOWN OF STELLA","TOWN-OF-STELLA-WARD-1-2-ONEIDA","457",1,"32","380","380","49","0","331","0","Polling Place",5,"No","3 Neither difficult nor easy",0,0,0,2,1,2,"Stella Town Hall","No",0,0,0,0,"45","22",1,1,"40","40",4,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,"TOWN OF STELLA ONEIDA","TOWN OF STELLA WARDS 1-2 ONEIDA"
"2280",44034,"ONEIDA","TOWN OF SUGAR CAMP","TOWN-OF-SUGAR-CAMP-WARD-1-2-ONEIDA","1,275",2,"102","1,147","1,147","0","1,060","87","0","Polling Place",9,"No","5 Very easy",0,1,0,2,0,6,"SUGAR CAMP TOWN HALL","No",0,0,0,0,"152","0",5,0,"147","147",0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,"TOWN OF SUGAR CAMP ONEIDA","TOWN OF SUGAR CAMP WARDS 1-2 ONEIDA"
"2281",44036,"ONEIDA","TOWN OF THREE LAKES","TOWN-OF-THREE-LAKES-WARD-1-4-ONEIDA","1,774",55,"79","1,585","1,585","1,501","0","84","0","Polling Place",5,"No","2 Somewhat difficult",0,0,0,2,0,3,"Community Building","Yes",0,0,0,0,"355","243",1,0,"354","354",0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF THREE LAKES ONEIDA","TOWN OF THREE LAKES WARDS 1-4 ONEIDA"
"2282",44038,"ONEIDA","TOWN OF WOODBORO","TOWN-OF-WOODBORO-WARD-1-ONEIDA","598",1,"50","532","532","113","0","422","0","Polling Place",9,"Yes","3 Neither difficult nor easy",0,0,3,1,0,5,"WOODBORO TOWN HALL","No",0,0,0,0,"57","17",4,0,"53","53",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF WOODBORO ONEIDA","TOWN OF WOODBORO WARD 1 ONEIDA"
"2283",44040,"ONEIDA","TOWN OF WOODRUFF","TOWN-OF-WOODRUFF-WARD-1-3-ONEIDA","1,446",40,"122","1,314","1,314","0","1,414","0","0","Polling Place",14,"Yes","4 Somewhat easy",0,0,0,4,8,2,"Woodruff Town Hall","No",1,0,1,0,"350","228",10,0,"340","340",0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,2,0,0,"TOWN OF WOODRUFF ONEIDA","TOWN OF WOODRUFF WARD 1-3 ONEIDA"
"2284",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-1-ONEIDA","503",14,"64","421","421","0","421","0","0","Polling Place",3,"Yes","1 Very difficult",0,0,0,0,1,2,"YMCA of the Northwoods","Yes",0,0,0,0,"69","30",3,0,"66","66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARD 1 ONEIDA"
"2285",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-2-3-ONEIDA","529",16,"164","438","438","0","438","0","0","Polling Place",2,"Yes","1 Very difficult",0,0,0,0,1,1,"YMCA of the Northwoods","Yes",0,0,0,0,"73","38",2,0,"71","71",0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARDS 2-3 ONEIDA"
"2286",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-4-5-ONEIDA","477",7,"150","392","392","0","392","0","0","Polling Place",3,"Yes","1 Very difficult",0,0,0,0,2,1,"Health & Aging Facility","Yes",0,0,0,0,"47","25",4,1,"41","41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARDS 4-5 ONEIDA"
"2287",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-6-7-ONEIDA","505",10,"134","391","391","0","391","0","0","Polling Place",3,"Yes","1 Very difficult",0,0,0,0,2,1,"YMCA of the Northwoods","Yes",0,0,0,0,"72","31",1,2,"69","69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARDS 6-7 ONEIDA"
"2288",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-8-9-ONEIDA","639",11,"112","508","508","0","508","0","0","Polling Place",3,"Yes","1 Very difficult",0,0,0,1,2,0,"YMCA of the Northwoods","Yes",0,0,0,0,"107","65",4,1,"100","100",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARDS 8-9 ONEIDA"
"2289",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-10-ONEIDA","540",6,"55","409","409","0","409","0","0","Polling Place",3,"Yes","1 Very difficult",0,0,0,0,2,1,"Health & Aging Facility","Yes",0,0,0,0,"94","26",4,1,"83","82",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARD 10 ONEIDA"
"2290",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-11-12-ONEIDA","501",13,"58","423","423","0","423","0","0","Polling Place",3,"Yes","1 Very difficult",0,0,0,0,3,0,"Health & Aging Facility","Yes",0,0,0,1,"62","42",4,0,"58","58",0,0,0,0,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARDS 11-12 ONEIDA"
"2291",44276,"ONEIDA","CITY OF RHINELANDER","CITY-OF-RHINEL-ER-WARD-13-14-ONEIDA","519",11,"65","409","409","0","409","0","0","Polling Place",3,"Yes","1 Very difficult",0,0,0,0,3,0,"Health & Aging Facility","Yes",0,1,0,1,"38","25",2,0,"36","36",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"CITY OF RHINELANDER ONEIDA","CITY OF RHINELANDER WARDS 13-14 ONEIDA"
"2292",45002,"OUTAGAMIE","TOWN OF BLACK CREEK","TOWN-OF-BLACK-CREEK-WARD-1-2-OUTAGAMIE","758",10,"65","689","690","100","0","589","0","Polling Place",16,"Yes","3 Neither difficult nor easy",0,1,1,5,6,3,"Town Hall","Yes",0,0,0,0,"57","40",0,0,"57","57",0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,"TOWN OF BLACK CREEK OUTAGAMIE","TOWN OF BLACK CREEK WARDS 1-2 OUTAGAMIE"
"2293",45004,"OUTAGAMIE","TOWN OF BOVINA","TOWN-OF-BOVINA-WARD-1-2-OUTAGAMIE","748",4,"62","636","636","72","0","564","0","Polling Place",7,"No","5 Very easy",0,0,0,0,3,4,"Town Hall","Yes",0,0,0,0,"50","21",1,0,"49","49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF BOVINA OUTAGAMIE","TOWN OF BOVINA WARDS 1-2 OUTAGAMIE"
"2294",45006,"OUTAGAMIE","TOWN OF BUCHANAN","TOWN-OF-BUCHANAN-WARD-1-10-OUTAGAMIE","4,321",160,"328","3,954","3,954","0","3,954","0","0","Polling Place",15,"Yes","3 Neither difficult nor easy",0,0,0,7,5,3,"BUCHANAN TOWN HALL","Yes",0,0,0,0,"2,054","1,880",8,4,"2,044","2,040",3,3,0,0,0,0,9,1,0,7,7,0,0,5,1,0,4,4,0,0,"TOWN OF BUCHANAN OUTAGAMIE","TOWN OF BUCHANAN WARDS 1-10 OUTAGAMIE"
"2295",45008,"OUTAGAMIE","TOWN OF CENTER","TOWN-OF-CENTER-WARD-1-7-OUTAGAMIE","1,204",44,"153","2,152","2,152","0","1,849","303","0","Polling Place",17,"Yes","5 Very easy",0,0,0,1,12,4,"Center Municipal Bldg","No",0,0,0,0,"550","456",4,0,"553","553",0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,"TOWN OF CENTER OUTAGAMIE","TOWN OF CENTER WARDS 1-7 OUTAGAMIE"
"2296",45010,"OUTAGAMIE","TOWN OF CICERO","TOWN-OF-CICERO-WARD-1-2-OUTAGAMIE","618",4,"47","522","522","179","0","343","0","Polling Place",14,"Yes","2 Somewhat difficult",0,0,1,8,5,1,"Town Hall","No",0,0,0,0,"32","15",1,0,"32","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF CICERO OUTAGAMIE","TOWN OF CICERO WARDS 1-2 OUTAGAMIE"
"2297",45012,"OUTAGAMIE","TOWN OF DALE","TOWN-OF-DALE-WARD-1-3-OUTAGAMIE","1,798",28,"146","1,612","1,612","0","1,377","235","0","Polling Place",15,"Yes","5 Very easy",0,0,1,4,7,3,"Municipal Bldg","No",0,0,0,0,"342","271",5,0,"333","333",0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,"TOWN OF DALE OUTAGAMIE","TOWN OF DALE WARDS 1-3 OUTAGAMIE"
"2298",45014,"OUTAGAMIE","TOWN OF DEER CREEK","TOWN-OF-DEER-CREEK-WARD-1-OUTAGAMIE","318",7,"38","285","285","7","0","278","0","Polling Place",3,"Yes","2 Somewhat difficult",0,0,0,1,1,1,"Town Hall","No",0,0,0,0,"7","0",0,0,"7","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF DEER CREEK OUTAGAMIE","TOWN OF DEER CREEK WARD 1 OUTAGAMIE"
"2299",45016,"OUTAGAMIE","TOWN OF ELLINGTON","TOWN-OF-ELLINGTON-WARD-1-5-OUTAGAMIE","1,843",20,"180","1,683","1,683","0","1,647","36","0","Polling Place",9,"No","5 Very easy",0,0,0,1,4,2,"Town Hall","No",0,0,0,0,"203","113",2,0,"201","201",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"TOWN OF ELLINGTON OUTAGAMIE","TOWN OF ELLINGTON WARDS 1-5 OUTAGAMIE"
"2300",45018,"OUTAGAMIE","TOWN OF FREEDOM","TOWN-OF-FREEDOM-WARD-1-8-OUTAGAMIE","3,619",100,"302","3,311","3,311","0","2,501","810","0","Polling Place",19,"Yes","3 Neither difficult nor easy",4,2,1,1,6,5,"FREEDOM TOWN HALL","No",0,0,0,0,"1,107","962",4,0,"1,095","1,094",1,0,0,0,0,0,5,0,0,5,5,0,0,1,0,0,1,1,0,0,"TOWN OF FREEDOM OUTAGAMIE","TOWN OF FREEDOM WARDS 1-8 OUTAGAMIE"
"2301",45020,"OUTAGAMIE","TOWN OF GRAND CHUTE","TOWN-OF-GR-CHUTE-WARD-1-3-OUTAGAMIE","3,581",30,"1,071","3,088","3,087","0","2,551","537","0","Polling Place",23,"Yes","2 Somewhat difficult",0,0,0,3,4,16,"Town Hall","No",1,0,0,1,"1,471","1,333",9,2,"1,449","1,449",0,2,0,0,0,0,5,0,0,3,2,1,0,8,0,0,6,6,0,0,"TOWN OF GRAND CHUTE OUTAGAMIE","TOWN OF GRAND CHUTE WARDS 1-3 OUTAGAMIE"
"2302",45020,"OUTAGAMIE","TOWN OF GRAND CHUTE","TOWN-OF-GR-CHUTE-WARD-4-6-9-10-OUTAGAMIE","3,367",74,"1,985","2,955","2,955","0","2,509","446","0","Polling Place",27,"Yes","2 Somewhat difficult",0,0,2,4,13,8,"ALLIANCE CHURCH","Yes",1,0,0,1,"1,349","1,129",23,0,"1,322","1,321",1,2,0,0,0,0,3,1,0,2,2,0,0,3,1,0,2,2,0,0,"TOWN OF GRAND CHUTE OUTAGAMIE","TOWN OF GRAND CHUTE WARDS 4-6,9-10 OUTAGAMIE"
"2303",45020,"OUTAGAMIE","TOWN OF GRAND CHUTE","TOWN-OF-GR-CHUTE-WARD-7-8-OUTAGAMIE","1,115",12,"366","941","942","1","795","145","0","Polling Place",27,"Yes","2 Somewhat difficult",0,0,2,4,13,8,"ALLIANCE CHURCH","Yes",1,0,0,1,"357","314",6,1,"350","349",1,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,0,"TOWN OF GRAND CHUTE OUTAGAMIE","TOWN OF GRAND CHUTE WARDS 7-8 OUTAGAMIE"
"2304",45020,"OUTAGAMIE","TOWN OF GRAND CHUTE","TOWN-OF-GR-CHUTE-WARD-11-14-OUTAGAMIE","2,975",63,"1,360","2,538","2,538","0","2,152","386","0","Polling Place",20,"Yes","2 Somewhat difficult",0,0,0,4,5,11,"GLOBE UNIVERSITY","No",0,0,0,0,"991","813",17,3,"968","967",1,0,1,0,1,0,5,4,0,1,1,0,0,1,0,0,1,1,0,0,"TOWN OF GRAND CHUTE OUTAGAMIE","TOWN OF GRAND CHUTE WARDS 11-14 OUTAGAMIE"
"2305",45020,"OUTAGAMIE","TOWN OF GRAND CHUTE","TOWN-OF-GR-CHUTE-WARD-15-17-OUTAGAMIE","2,823",13,"609","2,472","2,472","0","2,044","428","0","Polling Place",16,"Yes","2 Somewhat difficult",0,0,0,3,7,8,"COMMUNITY CHURCH","Yes",0,0,0,0,"1,317","945",19,3,"1,195","1,195",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"TOWN OF GRAND CHUTE OUTAGAMIE","TOWN OF GRAND CHUTE WARDS 15-17 OUTAGAMIE"
"2306",45020,"OUTAGAMIE","TOWN OF GRAND CHUTE","TOWN-OF-GR-CHUTE-WARD-18-OUTAGAMIE","0",0,"0","0","0","0","0","0","0","Polling Place",16,"Yes","1 Very difficult",0,0,0,3,7,8,"COMMUNITY CHURCH","Yes",0,0,0,0,"0","0",0,0,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF GRAND CHUTE OUTAGAMIE","TOWN OF GRAND CHUTE WARD 18 OUTAGAMIE"
"2307",45022,"OUTAGAMIE","TOWN OF GREENVILLE","TOWN-OF-GREENVILLE-WARD-6-OUTAGAMIE","221",10,"16","231","231","0","198","33","0","Polling Place",40,"Yes","3 Neither difficult nor easy",0,0,0,20,12,8,"Town Hall","Yes",0,0,0,0,"115","102",0,0,"115","115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF GREENVILLE OUTAGAMIE","TOWN OF GREENVILLE WARD 6 OUTAGAMIE"
"2308",45022,"OUTAGAMIE","TOWN OF GREENVILLE","TOWN-OF-GREENVILLE-WARD-4-9-OUTAGAMIE","1,192",53,"108","1,192","1,192","0","1,033","159","0","Polling Place",40,"Yes","3 Neither difficult nor easy",0,0,0,20,12,8,"Town Hall","Yes",0,0,0,0,"558","501",3,0,"555","555",0,0,0,0,0,0,2,1,0,1,1,0,0,2,1,0,1,1,0,0,"TOWN OF GREENVILLE OUTAGAMIE","TOWN OF GREENVILLE WARDS 4,9 OUTAGAMIE"
"2309",45022,"OUTAGAMIE","TOWN OF GREENVILLE","TOWN-OF-GREENVILLE-WARD-1-3-5-7-8-OUTAGAMIE","5,164",221,"471","5,248","5,248","0","4,585","664","0","Polling Place",40,"Yes","3 Neither difficult nor easy",0,0,0,15,17,8,"Shepherd of the Hills","No",0,0,0,0,"2,378","2,090",13,0,"2,353","2,353",0,0,0,0,0,0,12,4,0,8,8,0,0,0,0,0,0,0,0,0,"TOWN OF GREENVILLE OUTAGAMIE","TOWN OF GREENVILLE WARDS 1-3,5,7-8 OUTAGAMIE"
"2310",45024,"OUTAGAMIE","TOWN OF HORTONIA","TOWN-OF-HORTONIA-WARD-1-2-OUTAGAMIE","693",3,"71","648","648","4","382","262","0","Polling Place",12,"Yes","3 Neither difficult nor easy",0,0,0,5,4,3,"Town Hall","Yes",0,0,0,0,"62","30",1,0,"61","61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF HORTONIA OUTAGAMIE","TOWN OF HORTONIA WARDS 1-2 OUTAGAMIE"
"2311",45026,"OUTAGAMIE","TOWN OF KAUKAUNA","TOWN-OF-KAUKAUNA-WARD-1-3-OUTAGAMIE","805",12,"100","738","738","0","488","250","0","Polling Place",13,"Yes","4 Somewhat easy",0,0,0,2,9,2,"Town Hall","No",0,0,0,0,"82","61",3,0,"79","79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF KAUKAUNA OUTAGAMIE","TOWN OF KAUKAUNA WARDS 1-3 OUTAGAMIE"
"2312",45028,"OUTAGAMIE","TOWN OF LIBERTY","TOWN-OF-LIBERTY-WARD-1-OUTAGAMIE","537",0,"87","518","518","130","0","387","0","Polling Place",7,"No","5 Very easy",0,0,0,0,1,6,"Town Hall","No",0,0,0,0,"29","12",1,0,"27","27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF LIBERTY OUTAGAMIE","TOWN OF LIBERTY WARD 1 OUTAGAMIE"
"2313",45030,"OUTAGAMIE","TOWN OF MAINE","TOWN-OF-MAINE-WARD-1-OUTAGAMIE","520",1,"57","467","467","190","0","277","0","Polling Place",14,"Yes","5 Very easy",0,0,0,4,8,2,"Town Hall","No",0,0,0,0,"21","6",0,0,"21","21",0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF MAINE OUTAGAMIE","TOWN OF MAINE WARD 1 OUTAGAMIE"
"2314",45032,"OUTAGAMIE","TOWN OF MAPLE CREEK","TOWN-OF-MAPLE-CREEK-WARD-1-OUTAGAMIE","369",0,"43","319","319","122","0","197","0","Polling Place",7,"No","4 Somewhat easy",0,0,0,0,7,0,"Town Hall","No",0,0,0,0,"15","11",1,0,"14","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOWN OF MAPLE CREEK OUTAGAMIE","TOWN OF MAPLE CREEK WARD 1 OUTAGAMIE"
"2315",45034,"OUTAGAMIE","TOWN OF ONEIDA","TOWN-OF-ONEIDA-WARD-1-6-OUTAGAMIE","2,332",29,"222","1,954","1,954","0","1,698","256","0","Polling Place",19,"Yes","3 Neither difficult nor easy",1,0,1,3,10,4,"Oneida Town Hall","No",0,0,0,0,"348","293",1,0,"347","347",0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,"TOWN OF ONEIDA OUTAGAMIE","TOWN OF ONEIDA WARDS 1-6 OUTAGAMIE"
"2316",45036,"OUTAGAMIE","TOWN OF OSBORN","TOWN-OF-OSBORN-WARD-1-2-OUTAGAMIE","790",4,"84","713","713","0","434","279","0","Polling Place",17,"Yes","3 Neither difficult nor easy",0,0,0,3,12,2,"Town Hall","Yes",0,0,0,0,"66","37",0,0,"66","64",2,0,0,0,0,0,5,2,0,3,2,1,0,0,0,0,0,0,0,0,"TOWN OF OSBORN OUTAGAMIE","TOWN OF OSBORN WARDS 1-2 OUTAGAMIE"
"2317",45038,"OUTAGAMIE","TOWN OF SEYMOUR","TOWN-OF-SEYMOUR-WARD-1-2-OUTAGAMIE","710",0,"82","632","632","0","330","302","0","Polling Place",12,"Yes","3 Neither difficult nor easy",0,0,0,3,9,0,"Jackson Point","Yes",0,0,0,0,"75","49",2,0,"73","73",0,0,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,"TOWN OF SEYMOUR OUTAGAMIE","TOWN OF SEYMOUR WARDS 1-2 OUTAGAMIE"
