ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTY,COUNTY,MUNICIPALITY,MUNICIPALITY,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Democrat,Republican,Richard V. Campagna/ Michael Badnarik,Patricia LaMarche/ David Cobb,Peter Miguel Camejo/ Ralph Nader,Margaret Trowe/ James Harris,Mary Alice Herbert/ Walter F. Brown,Scattering ,other.votes,Total.votes
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,141,Ward 141,374,139,0,0,2,0,0,1,3,516
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,142,Ward 142,570,242,0,0,6,0,0,1,7,819
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,143,Ward 143,307,195,1,0,4,0,0,0,5,507
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,144,Ward 144,548,358,2,0,7,0,0,2,11,917
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,145,Ward 145,506,452,2,0,4,0,0,1,7,965
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,146,Ward 146,438,447,2,0,6,0,0,4,12,897
02-Nov-04,FALL,GENERAL,PRES,President,4,8,22,1,41,Milwaukee,City,251,Milwaukee,41251,147,Ward 147,711,247,1,0,3,0,0,0,4,962
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,148,Ward 148,568,392,2,0,7,1,0,0,10,970
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,149,Ward 149,1052,385,3,2,4,0,0,4,13,1450
02-Nov-04,FALL,GENERAL,PRES,President,4,8,22,1,41,Milwaukee,City,251,Milwaukee,41251,150,Ward 150,734,160,0,1,3,0,0,0,4,898
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,151,Ward 151,492,185,0,2,4,0,0,0,6,683
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,152,Ward 152,1268,321,3,0,5,0,0,3,11,1600
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,153,Ward 153,248,185,0,0,1,0,0,0,1,434
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,154,Ward 154,767,245,0,0,2,0,0,0,2,1014
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,155,Ward 155,727,227,0,0,5,0,0,0,5,959
02-Nov-04,FALL,GENERAL,PRES,President,4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,156,Ward 156,823,134,0,1,3,0,1,2,7,964
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,157,Ward 157,851,206,1,0,1,1,0,0,3,1060
02-Nov-04,FALL,GENERAL,PRES,President,4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,158,Ward 158,801,147,0,1,4,0,0,1,6,954
02-Nov-04,FALL,GENERAL,PRES,President,4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,159,Ward 159,1021,151,0,1,5,0,0,1,7,1179
02-Nov-04,FALL,GENERAL,PRES,President,4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,160,Ward 160,616,44,0,0,2,0,0,0,2,662
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,161,Ward 161,609,91,1,0,1,1,0,1,4,704
02-Nov-04,FALL,GENERAL,PRES,President,4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,162,Ward 162,832,132,0,2,1,0,0,1,4,968
02-Nov-04,FALL,GENERAL,PRES,President,4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,163,Ward 163,576,77,3,0,2,0,0,0,5,658
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,164,Ward 164,677,11,0,0,0,0,0,0,0,688
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,165,Ward 165,872,41,0,0,1,0,0,0,1,914
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,166,Ward 166,836,16,0,0,0,0,0,1,1,853
02-Nov-04,FALL,GENERAL,PRES,President,4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,167,Ward 167,738,16,0,0,2,0,0,1,3,757
02-Nov-04,FALL,GENERAL,PRES,President,4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,168,Ward 168,868,26,0,0,2,1,0,0,3,897
02-Nov-04,FALL,GENERAL,PRES,President,4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,169,Ward 169,864,28,1,0,1,0,0,0,2,894
02-Nov-04,FALL,GENERAL,PRES,President,4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,170,Ward 170,967,61,0,1,3,0,0,0,4,1032
02-Nov-04,FALL,GENERAL,PRES,President,4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,171,Ward 171,1154,81,1,0,3,0,2,3,9,1244
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,172,Ward 172,1373,78,1,0,2,0,0,1,4,1455
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,173,Ward 173,697,13,1,0,0,0,0,0,1,711
02-Nov-04,FALL,GENERAL,PRES,President,4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,174,Ward 174,580,12,0,0,0,0,1,0,1,593
02-Nov-04,FALL,GENERAL,PRES,President,4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,175,Ward 175,454,19,1,0,1,0,0,1,3,476
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,176,Ward 176,574,6,0,0,1,0,0,0,1,581
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,177,Ward 177,625,9,0,0,0,1,0,0,1,635
02-Nov-04,FALL,GENERAL,PRES,President,4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,178,Ward 178,510,15,0,0,3,0,0,0,3,528
02-Nov-04,FALL,GENERAL,PRES,President,4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,179,Ward 179,851,19,2,0,1,0,0,0,3,873
02-Nov-04,FALL,GENERAL,PRES,President,4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,180,Ward 180,1130,22,2,0,2,0,0,1,5,1157
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,181,Ward 181,547,15,0,0,0,0,0,0,0,562
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,182,Ward 182,244,142,0,0,0,0,0,0,0,386
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,183,Ward 183,313,241,1,0,4,0,0,0,5,559
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,184,Ward 184,599,626,2,1,10,0,1,0,14,1239
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,185,Ward 185,399,315,0,1,1,0,0,0,2,716
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,186,Ward 186,369,434,0,0,2,0,0,1,3,806
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,187,Ward 187,359,346,0,0,5,0,0,2,7,712
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,188,Ward 188,748,735,4,2,8,0,0,4,18,1501
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,189,Ward 189,558,466,2,0,5,0,0,0,7,1031
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,190,Ward 190,628,627,2,2,13,0,0,2,19,1274
02-Nov-04,FALL,GENERAL,PRES,President,4,5,15,1,41,Milwaukee,City,251,Milwaukee,41251,191,Ward 191,434,481,1,1,3,1,0,2,8,923
02-Nov-04,FALL,GENERAL,PRES,President,4,5,15,1,41,Milwaukee,City,251,Milwaukee,41251,192,Ward 192,764,798,0,1,9,0,0,0,10,1572
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,193,Ward 193,492,630,3,1,6,0,0,1,11,1133
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,194,Ward 194,300,367,0,0,2,1,0,0,3,670
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,195,Ward 195,314,353,1,0,4,0,0,0,5,672
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,196,Ward 196,737,762,5,1,6,0,0,1,13,1512
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,197,Ward 197,569,749,1,1,3,0,0,0,5,1323
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,198,Ward 198,709,605,2,0,4,0,0,1,7,1321
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,199,Ward 199,479,510,2,0,5,0,0,1,8,997
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,200,Ward 200,933,766,4,1,10,1,0,1,17,1716
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,201,Ward 201,538,178,1,3,8,1,0,0,13,729
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,202,Ward 202,367,133,0,0,3,0,0,1,4,504
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,203,Ward 203,355,117,0,0,1,0,0,0,1,473
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,204,Ward 204,336,84,0,0,2,0,0,0,2,422
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,205,Ward 205,253,64,0,0,1,0,0,1,2,319
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,206,Ward 206,307,79,0,1,1,0,0,1,3,389
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,207,Ward 207,364,94,0,0,2,0,0,0,2,460
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,208,Ward 208,279,77,0,0,0,0,0,0,0,356
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,209,Ward 209,426,99,0,1,3,0,0,1,5,530
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,210,Ward 210,335,113,1,0,2,0,0,1,4,452
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,211,Ward 211,363,157,1,1,3,0,0,1,6,526
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,212,Ward 212,437,110,0,0,4,1,0,0,5,552
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,213,Ward 213,271,81,1,0,3,0,0,3,7,359
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,214,Ward 214,162,87,0,0,3,0,0,0,3,252
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,215,Ward 215,356,170,0,0,2,0,0,0,2,528
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,216,Ward 216,432,414,1,2,5,0,1,2,11,857
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,217,Ward 217,480,456,0,0,2,1,0,1,4,940
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,218,Ward 218,528,407,1,0,3,0,0,0,4,939
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,219,Ward 219,423,323,1,0,8,0,0,1,10,756
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,220,Ward 220,666,425,1,0,3,0,0,3,7,1098
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,221,Ward 221,577,373,1,1,8,0,0,1,11,961
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,222,Ward 222,492,400,1,0,5,1,0,1,8,900
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,223,Ward 223,507,422,4,0,7,0,0,1,12,941
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,224,Ward 224,483,484,2,1,7,0,0,1,11,978
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,225,Ward 225,486,414,2,1,5,0,0,3,11,911
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,226,Ward 226,537,258,1,1,2,0,0,0,4,799
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,227,Ward 227,258,205,2,0,3,0,0,1,6,469
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,228,Ward 228,609,565,2,1,5,0,0,0,8,1182
02-Nov-04,FALL,GENERAL,PRES,President,4,7,21,1,41,Milwaukee,City,251,Milwaukee,41251,229,Ward 229,608,516,0,0,7,0,0,2,9,1133
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,230,Ward 230,541,709,3,0,7,0,0,0,10,1260
02-Nov-04,FALL,GENERAL,PRES,President,4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,231,Ward 231,928,904,5,2,7,0,0,0,14,1846
02-Nov-04,FALL,GENERAL,PRES,President,4,7,21,1,41,Milwaukee,City,251,Milwaukee,41251,232,Ward 232,768,657,2,0,3,1,0,0,6,1431
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,233,Ward 233,417,424,3,0,6,0,0,1,10,851
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,234,Ward 234,418,395,1,0,10,0,1,1,13,826
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,235,Ward 235,589,258,2,0,4,0,0,0,6,853
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,236,Ward 236,737,354,4,6,8,0,0,2,20,1111
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,237,Ward 237,597,270,0,1,5,0,0,2,8,875
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,238,Ward 238,668,394,2,0,5,0,0,3,10,1072
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,239,Ward 239,524,309,1,0,2,1,0,0,4,837
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,240,Ward 240,600,262,1,1,6,0,0,1,9,871
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,241,Ward 241,397,230,0,2,2,0,0,0,4,631
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,242,Ward 242,418,291,3,1,3,0,0,0,7,716
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,243,Ward 243,434,217,3,0,5,0,0,0,8,659
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,244,Ward 244,405,233,2,0,3,0,0,0,5,643
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,245,Ward 245,456,220,2,0,8,0,0,1,11,687
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,246,Ward 246,320,152,0,0,2,0,0,0,2,474
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,247,Ward 247,338,236,2,1,1,0,0,0,4,578
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,248,Ward 248,376,295,1,0,3,0,0,0,4,675
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,249,Ward 249,465,276,1,2,7,0,0,1,11,752
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,250,Ward 250,564,366,3,0,5,0,0,1,9,939
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,251,Ward 251,639,344,5,0,10,0,0,1,16,999
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,252,Ward 252,652,333,5,0,8,0,0,0,13,998
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,253,Ward 253,664,329,3,0,4,0,0,1,8,1001
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,254,Ward 254,458,271,6,2,4,0,0,1,13,742
02-Nov-04,FALL,GENERAL,PRES,President,4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,255,Ward 255,625,511,4,0,4,0,0,1,9,1145
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,256,Ward 256,552,428,4,2,3,1,0,1,11,991
02-Nov-04,FALL,GENERAL,PRES,President,4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,257,Ward 257,431,337,0,0,4,0,0,0,4,772
02-Nov-04,FALL,GENERAL,PRES,President,4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,258,Ward 258,791,227,1,0,7,0,0,3,11,1029
02-Nov-04,FALL,GENERAL,PRES,President,4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,259,Ward 259,751,335,2,0,2,0,0,1,5,1091
02-Nov-04,FALL,GENERAL,PRES,President,4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,260,Ward 260,427,44,2,0,0,0,0,0,2,473
02-Nov-04,FALL,GENERAL,PRES,President,4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,261,Ward 261,805,374,1,1,7,0,0,0,9,1188
02-Nov-04,FALL,GENERAL,PRES,President,4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,263,Ward 263,404,281,0,1,8,0,0,0,9,694
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,264,Ward 264,1049,585,3,0,5,1,0,1,10,1644
02-Nov-04,FALL,GENERAL,PRES,President,4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,265,Ward 265,638,247,0,0,1,0,0,0,1,886
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,266,Ward 266,473,206,0,1,2,0,0,2,5,684
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,267,Ward 267,862,444,1,1,2,0,0,2,6,1312
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,268,Ward 268,488,386,1,2,0,0,0,1,4,878
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,269,Ward 269,1058,402,0,0,7,1,0,2,10,1470
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,270,Ward 270,648,126,0,1,3,0,0,2,6,780
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,271,Ward 271,1047,343,2,0,7,0,0,1,10,1400
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,272,Ward 272,683,153,0,0,3,0,0,1,4,840
02-Nov-04,FALL,GENERAL,PRES,President,4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,273,Ward 273,905,898,3,1,7,0,0,2,13,1816
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,275,Ward 275,838,345,1,0,5,0,1,2,9,1192
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,276,Ward 276,1089,518,3,1,9,1,0,0,14,1621
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,277,Ward 277,520,338,0,0,8,0,1,2,11,869
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,278,Ward 278,589,344,4,1,2,1,1,1,10,943
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,279,Ward 279,611,166,0,0,8,0,0,2,10,787
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,280,Ward 280,400,270,2,0,7,0,0,1,10,680
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,281,Ward 281,319,146,1,0,4,0,0,1,6,471
02-Nov-04,FALL,GENERAL,PRES,President,4,5,13,1,41,Milwaukee,City,251,Milwaukee,41251,282,Ward 282,468,316,0,1,5,0,0,0,6,790
02-Nov-04,FALL,GENERAL,PRES,President,4,5,13,1,41,Milwaukee,City,251,Milwaukee,41251,283,Ward 283,435,342,6,2,9,0,1,2,20,797
02-Nov-04,FALL,GENERAL,PRES,President,4,5,13,1,41,Milwaukee,City,251,Milwaukee,41251,284,Ward 284,442,407,2,1,5,0,0,1,9,858
02-Nov-04,FALL,GENERAL,PRES,President,4,5,13,1,41,Milwaukee,City,251,Milwaukee,41251,285,Ward 285,368,437,6,0,10,0,0,0,16,821
02-Nov-04,FALL,GENERAL,PRES,President,4,5,14,1,41,Milwaukee,City,251,Milwaukee,41251,286,Ward 286,392,421,3,1,3,0,0,0,7,820
02-Nov-04,FALL,GENERAL,PRES,President,4,5,14,1,41,Milwaukee,City,251,Milwaukee,41251,287,Ward 287,300,605,1,0,5,0,0,0,6,911
02-Nov-04,FALL,GENERAL,PRES,President,4,5,13,1,41,Milwaukee,City,251,Milwaukee,41251,288,Ward 288,458,429,1,0,7,0,0,3,11,898
02-Nov-04,FALL,GENERAL,PRES,President,4,5,13,1,41,Milwaukee,City,251,Milwaukee,41251,289,Ward 289,689,426,4,1,6,0,0,5,16,1131
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,290,Ward 290,319,81,1,0,2,1,0,0,4,404
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,291,Ward 291,217,99,0,0,0,0,0,0,0,316
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,292,Ward 292,417,162,0,0,0,0,0,1,1,580
02-Nov-04,FALL,GENERAL,PRES,President,4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,293,Ward 293,208,105,1,0,2,0,0,0,3,316
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,294,Ward 294,210,110,1,0,2,0,0,1,4,324
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,295,Ward 295,460,220,2,0,3,0,0,1,6,686
02-Nov-04,FALL,GENERAL,PRES,President,4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,296,Ward 296,560,273,0,2,2,0,0,0,4,837
02-Nov-04,FALL,GENERAL,PRES,President,4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,297,Ward 297,499,20,0,0,1,0,0,2,3,522
02-Nov-04,FALL,GENERAL,PRES,President,4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,298,Ward 298,774,30,0,1,2,0,0,2,5,809
02-Nov-04,FALL,GENERAL,PRES,President,4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,299,Ward 299,875,22,0,1,0,0,1,1,3,900
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,300,Ward 300,650,31,0,0,0,0,0,0,0,681
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,301,Ward 301,606,22,0,1,3,0,0,0,4,632
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,302,Ward 302,821,48,1,0,2,0,0,0,3,872
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,303,Ward 303,738,66,0,0,4,0,1,3,8,812
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,304,Ward 304,586,55,0,0,0,0,0,0,0,641
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,305,Ward 305,590,66,0,0,1,0,0,1,2,658
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,306,Ward 306,656,45,0,0,0,0,0,0,0,701
02-Nov-04,FALL,GENERAL,PRES,President,4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,307,Ward 307,507,92,0,0,5,0,0,1,6,605
