County Name,Municipality Name,Reporting Unit,Original or recount,Total Votes,Donald J. Trump / Michael R. Pence,Hillary Clinton / Tim Kaine,Darrell L. Castle / Scott N. Bradley,Gary Johnson / Bill Weld,Jill Stein / Ajamu Baraka,Monica Moorehead / Lamont Lilly,Rocky Roque De La Fuente / Michael Steinberg,Cherunda Fox / Roger Kushner (write-in),Evan McMullin / Nathan Johnson (write-in),Michael A. Maturen / Juan Munoz (write-in),Marshall Schoenke / James Creighton Mitchell Jr. (write-in),Chris Keniston / Deacon Taylor (write-in),Laurence Kotlikoff / Edward E. Leamer (write-in),Tom Hoefling / Steve Schulin (write-in),Joseph Maldonado (write-in),Emidio Soltysik / Angela Nicole Walker (write-in),SCATTERING
DANE ,CITY OF FITCHBURG,CITY OF FITCHBURG Wards 5-9,Recount,4239,970,3037,6,136,27,1,2,0,7,1,0,0,0,0,0,0,52
DANE ,CITY OF FITCHBURG,CITY OF FITCHBURG Wards 10-13,Recount,2466,382,1922,4,86,30,1,1,0,14,1,0,0,0,0,0,0,25
DANE ,CITY OF FITCHBURG,CITY OF FITCHBURG Ward 14,Recount,948,197,688,0,43,9,0,1,0,7,0,0,0,0,0,0,0,3
DANE ,CITY OF FITCHBURG,"CITY OF FITCHBURG Wards 15,18-19",Recount,2666,634,1877,6,89,17,0,3,0,14,0,0,0,0,0,0,0,26
DANE ,CITY OF FITCHBURG,CITY OF FITCHBURG Wards 16-17,Recount,1198,361,758,2,43,18,3,1,0,0,0,0,0,0,0,0,0,12
DANE ,CITY OF FITCHBURG,CITY OF FITCHBURG Ward 20,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 1,Recount,1541,326,1105,4,64,16,0,0,0,14,1,0,0,0,0,0,0,11
DANE ,CITY OF MADISON,CITY OF MADISON Ward 2,Recount,997,193,741,5,32,18,0,0,0,2,0,0,0,0,0,0,0,6
DANE ,CITY OF MADISON,CITY OF MADISON Ward 3,Recount,770,179,559,3,24,1,0,0,0,1,0,0,0,0,0,0,0,3
DANE ,CITY OF MADISON,CITY OF MADISON Ward 4,Recount,564,140,394,0,19,6,0,0,0,1,0,0,0,0,0,0,0,4
DANE ,CITY OF MADISON,CITY OF MADISON Ward 5,Recount,939,207,667,2,39,9,1,0,0,4,0,0,0,0,0,0,0,10
DANE ,CITY OF MADISON,CITY OF MADISON Ward 6,Recount,1657,315,1259,2,36,26,0,1,0,3,0,0,0,0,0,0,0,15
DANE ,CITY OF MADISON,CITY OF MADISON Ward 7,Recount,1009,262,678,7,34,14,0,0,0,2,0,0,0,0,0,0,0,12
DANE ,CITY OF MADISON,CITY OF MADISON Ward 8,Recount,1659,392,1155,7,46,37,0,3,0,0,0,0,0,0,0,0,0,19
DANE ,CITY OF MADISON,CITY OF MADISON Ward 9,Recount,2129,493,1525,4,53,21,1,0,0,11,0,0,0,0,0,0,0,21
DANE ,CITY OF MADISON,CITY OF MADISON Ward 10,Recount,1449,301,1063,2,43,14,0,0,0,6,0,0,0,0,0,0,0,20
DANE ,CITY OF MADISON,CITY OF MADISON Ward 11,Recount,747,118,583,3,24,10,0,1,0,2,0,0,0,0,0,0,0,6
DANE ,CITY OF MADISON,CITY OF MADISON Ward 12,Recount,1673,315,1265,2,36,32,0,0,0,5,0,0,0,0,0,0,0,18
DANE ,CITY OF MADISON,CITY OF MADISON Ward 13,Recount,509,78,405,2,7,8,0,0,0,2,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 14,Recount,447,64,361,3,11,4,1,0,0,0,0,0,0,0,0,0,0,3
DANE ,CITY OF MADISON,CITY OF MADISON Ward 15,Recount,987,135,792,0,25,24,1,0,0,2,0,0,0,0,0,0,0,8
DANE ,CITY OF MADISON,CITY OF MADISON Ward 16,Recount,2265,322,1830,3,41,52,0,1,0,2,0,0,0,0,0,0,1,13
DANE ,CITY OF MADISON,CITY OF MADISON Ward 17,Recount,731,130,549,3,25,18,0,1,0,1,0,0,0,0,0,0,1,3
DANE ,CITY OF MADISON,CITY OF MADISON Ward 18,Recount,782,109,637,2,12,13,0,0,0,2,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 19,Recount,692,92,558,2,12,19,0,0,0,2,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 20,Recount,169,25,137,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
DANE ,CITY OF MADISON,CITY OF MADISON Ward 21,Recount,833,127,646,2,22,18,0,0,0,4,0,0,0,0,0,0,0,14
DANE ,CITY OF MADISON,CITY OF MADISON Ward 22,Recount,1312,233,1000,4,34,20,0,0,0,4,0,0,0,0,0,0,0,17
DANE ,CITY OF MADISON,CITY OF MADISON Ward 23,Recount,604,140,417,0,26,11,2,0,0,1,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 24,Recount,703,201,462,1,25,5,0,0,0,4,0,0,0,0,0,0,0,5
DANE ,CITY OF MADISON,CITY OF MADISON Ward 25,Recount,1820,318,1384,7,60,26,2,0,0,1,0,0,0,0,0,0,0,22
DANE ,CITY OF MADISON,CITY OF MADISON Ward 26,Recount,1016,222,722,3,43,12,1,0,0,4,0,0,0,0,0,0,0,9
DANE ,CITY OF MADISON,CITY OF MADISON Ward 27,Recount,15,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DANE ,CITY OF MADISON,CITY OF MADISON Ward 28,Recount,1101,114,896,1,23,48,2,2,0,0,0,0,0,0,0,0,0,15
DANE ,CITY OF MADISON,CITY OF MADISON Ward 29,Recount,2310,127,2033,3,36,86,4,0,0,0,0,0,0,0,0,0,0,21
DANE ,CITY OF MADISON,CITY OF MADISON Ward 30,Recount,907,110,716,3,27,36,5,1,0,0,0,0,0,0,0,0,0,9
DANE ,CITY OF MADISON,CITY OF MADISON Ward 31,Recount,1012,145,802,2,20,28,2,0,0,3,0,0,0,0,0,0,0,10
DANE ,CITY OF MADISON,CITY OF MADISON Ward 32,Recount,656,94,527,0,19,9,0,0,0,0,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 33,Recount,794,117,643,4,11,14,2,0,0,0,0,0,0,0,0,0,0,3
DANE ,CITY OF MADISON,CITY OF MADISON Ward 34,Recount,822,105,675,2,18,14,0,0,0,0,0,0,0,0,0,0,0,8
DANE ,CITY OF MADISON,CITY OF MADISON Ward 35,Recount,1037,154,822,1,19,25,0,0,0,4,0,0,0,0,0,0,0,12
DANE ,CITY OF MADISON,CITY OF MADISON Ward 36,Recount,1053,201,791,3,31,13,1,2,0,1,0,0,0,0,0,0,0,10
DANE ,CITY OF MADISON,CITY OF MADISON Ward 37,Recount,1396,220,1086,3,47,28,1,0,0,0,0,0,0,0,0,0,0,11
DANE ,CITY OF MADISON,CITY OF MADISON Ward 38,Recount,2454,557,1779,6,55,26,0,0,0,0,0,0,0,0,0,0,0,31
DANE ,CITY OF MADISON,CITY OF MADISON Ward 39,Recount,1409,84,1232,5,22,51,3,0,0,1,0,0,0,0,0,0,0,11
DANE ,CITY OF MADISON,CITY OF MADISON Ward 40,Recount,2301,97,2067,2,22,88,3,1,0,1,0,0,0,0,0,0,0,20
DANE ,CITY OF MADISON,CITY OF MADISON Ward 41,Recount,2404,91,2200,0,35,58,2,0,0,0,0,0,0,0,0,0,0,18
DANE ,CITY OF MADISON,CITY OF MADISON Ward 42,Recount,2464,57,2252,2,46,74,3,2,0,2,1,0,0,0,0,0,0,25
DANE ,CITY OF MADISON,CITY OF MADISON Ward 43,Recount,398,27,338,1,16,6,1,1,0,1,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 44,Recount,1695,76,1503,2,35,51,4,0,0,0,0,0,0,0,0,0,0,24
DANE ,CITY OF MADISON,CITY OF MADISON Ward 45,Recount,2777,134,2433,2,76,92,4,1,0,5,0,0,0,0,0,0,1,29
DANE ,CITY OF MADISON,CITY OF MADISON Ward 46,Recount,2240,128,1944,2,72,61,1,0,0,8,2,0,0,1,0,0,0,21
DANE ,CITY OF MADISON,CITY OF MADISON Ward 47,Recount,1931,337,1434,6,102,34,2,1,0,4,1,0,0,0,0,0,0,10
DANE ,CITY OF MADISON,CITY OF MADISON Ward 48,Recount,816,115,638,2,33,18,0,0,0,3,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 49,Recount,2561,499,1882,2,120,28,0,0,0,0,0,0,0,0,0,0,0,30
DANE ,CITY OF MADISON,CITY OF MADISON Ward 50,Recount,2402,402,1813,2,117,23,3,3,0,0,0,0,0,0,0,0,0,39
DANE ,CITY OF MADISON,CITY OF MADISON Ward 51,Recount,1453,174,1188,2,43,27,0,0,0,5,1,0,0,0,0,0,1,12
DANE ,CITY OF MADISON,CITY OF MADISON Ward 52,Recount,587,52,493,2,16,16,0,0,0,1,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 53,Recount,2984,281,2479,4,132,47,1,2,0,6,1,0,0,0,0,0,0,31
DANE ,CITY OF MADISON,CITY OF MADISON Ward 54,Recount,700,166,472,0,48,7,0,0,0,2,0,0,0,0,0,0,0,5
DANE ,CITY OF MADISON,CITY OF MADISON Ward 55,Recount,3177,646,2159,10,239,50,0,2,0,13,0,0,0,0,0,0,0,58
DANE ,CITY OF MADISON,CITY OF MADISON Ward 56,Recount,2094,640,1280,3,121,26,0,3,0,2,0,0,1,0,0,0,0,18
DANE ,CITY OF MADISON,CITY OF MADISON Ward 57,Recount,1042,154,816,2,46,11,0,0,0,3,0,0,0,0,0,0,0,10
DANE ,CITY OF MADISON,CITY OF MADISON Ward 58,Recount,1029,191,751,2,52,14,1,1,0,4,0,0,0,0,0,0,0,13
DANE ,CITY OF MADISON,CITY OF MADISON Ward 59,Recount,1333,331,871,3,85,20,0,2,0,6,0,0,0,0,0,0,1,14
DANE ,CITY OF MADISON,CITY OF MADISON Ward 60,Recount,536,54,426,1,21,18,1,0,0,0,0,0,0,0,0,0,0,15
DANE ,CITY OF MADISON,CITY OF MADISON Ward 61,Recount,2228,263,1751,4,132,33,1,0,0,10,1,0,0,0,0,0,1,32
DANE ,CITY OF MADISON,CITY OF MADISON Ward 62,Recount,831,44,746,0,27,8,0,1,0,0,0,0,0,0,0,0,0,5
DANE ,CITY OF MADISON,CITY OF MADISON Ward 63,Recount,1782,145,1519,0,81,23,1,0,0,0,0,0,0,0,0,0,0,13
DANE ,CITY OF MADISON,CITY OF MADISON Ward 64,Recount,1412,90,1245,0,44,18,3,0,0,0,0,0,0,0,0,0,0,12
DANE ,CITY OF MADISON,CITY OF MADISON Ward 65,Recount,2562,189,2258,3,41,43,0,1,0,7,1,0,0,0,0,0,0,19
DANE ,CITY OF MADISON,CITY OF MADISON Ward 66,Recount,2417,287,1910,5,136,36,1,1,0,0,0,0,0,0,0,0,0,41
DANE ,CITY OF MADISON,CITY OF MADISON Ward 67,Recount,1078,85,913,2,38,21,2,0,0,1,0,0,0,0,0,0,0,16
DANE ,CITY OF MADISON,CITY OF MADISON Ward 68,Recount,1067,71,917,2,41,25,0,1,0,0,0,0,0,0,0,0,1,9
DANE ,CITY OF MADISON,CITY OF MADISON Ward 69,Recount,1769,143,1523,4,39,36,1,0,0,0,1,0,0,0,0,0,0,22
DANE ,CITY OF MADISON,CITY OF MADISON Ward 70,Recount,1108,207,836,4,26,20,0,2,0,1,0,0,0,0,0,0,0,12
DANE ,CITY OF MADISON,CITY OF MADISON Ward 71,Recount,1459,219,1177,8,27,16,0,0,0,3,0,0,0,0,0,0,0,9
DANE ,CITY OF MADISON,CITY OF MADISON Ward 72,Recount,578,42,506,1,6,17,1,0,0,0,0,0,0,0,0,0,0,5
DANE ,CITY OF MADISON,CITY OF MADISON Ward 73,Recount,699,64,584,0,21,19,2,1,0,1,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 74,Recount,449,39,380,0,18,6,0,0,0,1,0,0,0,0,0,0,0,5
DANE ,CITY OF MADISON,CITY OF MADISON Ward 75,Recount,1144,163,896,4,39,19,0,2,0,10,0,0,0,0,0,0,0,11
DANE ,CITY OF MADISON,CITY OF MADISON Ward 76,Recount,757,67,651,4,15,11,0,0,0,0,0,0,0,0,0,0,0,9
DANE ,CITY OF MADISON,CITY OF MADISON Ward 77,Recount,1639,337,1213,4,37,19,1,1,0,9,4,0,0,0,0,0,0,14
DANE ,CITY OF MADISON,CITY OF MADISON Ward 78,Recount,2280,234,1930,0,53,39,0,0,0,6,0,0,0,0,0,0,0,18
DANE ,CITY OF MADISON,CITY OF MADISON Ward 79,Recount,2572,275,2161,4,57,47,1,0,0,0,0,0,0,0,0,0,0,27
DANE ,CITY OF MADISON,CITY OF MADISON Ward 80,Recount,184,22,157,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 81,Recount,1582,145,1356,2,30,18,2,0,0,14,1,0,0,0,0,0,0,14
DANE ,CITY OF MADISON,CITY OF MADISON Ward 82,Recount,1302,91,1155,1,24,18,3,2,0,5,0,0,0,0,0,0,0,3
DANE ,CITY OF MADISON,CITY OF MADISON Ward 83,Recount,1435,138,1242,3,20,19,1,0,0,0,0,0,0,0,0,0,0,12
DANE ,CITY OF MADISON,CITY OF MADISON Ward 84,Recount,1732,211,1420,4,41,27,2,0,0,4,0,0,0,0,0,0,0,23
DANE ,CITY OF MADISON,CITY OF MADISON Ward 85,Recount,1608,168,1364,1,31,18,0,0,0,8,2,0,0,0,0,0,0,16
DANE ,CITY OF MADISON,CITY OF MADISON Ward 86,Recount,1939,227,1602,4,52,31,1,0,0,5,0,0,1,0,0,0,0,16
DANE ,CITY OF MADISON,CITY OF MADISON Ward 87,Recount,1998,376,1512,3,51,23,2,0,0,5,0,0,0,0,0,0,0,26
DANE ,CITY OF MADISON,CITY OF MADISON Ward 88,Recount,1866,392,1377,3,53,14,0,0,0,0,0,0,0,0,0,0,0,27
DANE ,CITY OF MADISON,CITY OF MADISON Ward 89,Recount,1898,312,1507,4,31,11,2,0,0,7,0,0,0,0,0,0,0,24
DANE ,CITY OF MADISON,CITY OF MADISON Ward 90,Recount,699,135,520,1,21,11,1,0,0,4,0,0,0,0,0,0,0,6
DANE ,CITY OF MADISON,CITY OF MADISON Ward 91,Recount,1333,195,1068,2,32,14,0,1,0,3,0,0,0,0,0,0,0,18
DANE ,CITY OF MADISON,CITY OF MADISON Ward 92,Recount,1198,170,951,5,33,20,1,0,0,5,1,0,0,0,0,0,0,12
DANE ,CITY OF MADISON,CITY OF MADISON Ward 93,Recount,279,40,224,1,10,2,0,0,0,0,0,0,0,0,0,0,0,2
DANE ,CITY OF MADISON,CITY OF MADISON Ward 94,Recount,738,145,557,2,16,8,1,2,0,0,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 95,Recount,1663,282,1267,1,50,31,1,1,0,9,1,0,0,0,0,0,0,20
DANE ,CITY OF MADISON,CITY OF MADISON Ward 96,Recount,1424,253,1068,7,49,13,1,1,0,9,0,0,0,0,0,0,0,23
DANE ,CITY OF MADISON,CITY OF MADISON Ward 97,Recount,2084,379,1530,3,102,23,0,0,0,16,0,0,0,0,0,0,0,31
DANE ,CITY OF MADISON,CITY OF MADISON Ward 98,Recount,2449,503,1753,1,115,24,0,2,0,9,1,0,0,0,0,0,0,41
DANE ,CITY OF MADISON,CITY OF MADISON Ward 99,Recount,785,153,577,2,28,12,1,1,0,4,0,0,0,0,0,0,0,7
DANE ,CITY OF MADISON,CITY OF MADISON Ward 100,Recount,1736,299,1308,2,69,30,0,0,0,4,0,0,0,0,0,0,0,24
DANE ,CITY OF MADISON,CITY OF MADISON Ward 101,Recount,824,147,622,2,31,10,0,1,0,0,0,0,0,0,0,0,0,11
DANE ,CITY OF MADISON,CITY OF MADISON Ward 102,Recount,782,124,623,4,17,6,0,0,0,0,0,0,0,0,0,0,0,8
DANE ,CITY OF MADISON,CITY OF MADISON Ward 103,Recount,460,57,373,2,10,10,0,0,0,4,0,0,0,0,0,0,1,3
DANE ,CITY OF MADISON,CITY OF MADISON Ward 104,Recount,1647,258,1253,5,66,28,3,2,0,12,1,0,0,0,0,0,0,19
DANE ,CITY OF MADISON,CITY OF MADISON Ward 105,Recount,1911,338,1427,5,89,16,3,1,0,0,0,0,0,0,0,0,0,32
DANE ,CITY OF MADISON,CITY OF MADISON Ward 106,Recount,2104,702,1254,6,71,16,0,2,0,16,0,0,0,0,0,0,0,37
DANE ,CITY OF MADISON,CITY OF MADISON Ward 107,Recount,1279,315,874,2,65,6,1,0,0,0,0,0,0,0,0,0,0,16
DANE ,CITY OF MADISON,CITY OF MADISON Ward 108,Recount,1548,209,1253,6,32,24,1,0,0,2,0,0,0,0,0,0,0,21
DANE ,CITY OF MADISON,CITY OF MADISON Ward 109,Recount,1734,318,1287,3,66,27,0,1,0,0,0,0,0,0,0,0,0,32
DANE ,CITY OF MADISON,CITY OF MADISON Ward 110,Recount,1257,294,877,3,46,10,2,1,0,8,0,0,1,0,0,0,0,15
DANE ,CITY OF MADISON,CITY OF MADISON Ward 111,Recount,2034,563,1328,7,77,11,1,1,0,9,0,0,0,0,0,0,0,37
DANE ,CITY OF MADISON,CITY OF MADISON Ward 112,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 113,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 114,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 115,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 116,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 117,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 118,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 119,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 120,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 121,Recount,7,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 122,Recount,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 123,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 124,Recount,9,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 125,Recount,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 126,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 127,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 128,Recount,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 129,Recount,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 130,Recount,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 131,Recount,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 132,Recount,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 133,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 134,Recount,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 135,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 136,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 137,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MADISON,CITY OF MADISON Ward 138,Recount,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MIDDLETON,"CITY OF MIDDLETON Wards 1-4,9",Recount,3052,722,2137,3,89,42,1,1,0,15,1,0,0,0,0,0,0,41
DANE ,CITY OF MIDDLETON,CITY OF MIDDLETON Wards 5-8,Recount,2681,441,2092,2,73,41,4,0,0,9,0,0,0,0,0,0,0,19
DANE ,CITY OF MIDDLETON,CITY OF MIDDLETON Wards 10-13,Recount,3502,687,2610,9,106,36,1,3,0,3,0,0,0,0,0,0,0,47
DANE ,CITY OF MIDDLETON,CITY OF MIDDLETON Wards 14-18,Recount,2696,638,1888,8,86,34,0,1,0,7,0,0,0,0,0,0,0,34
DANE ,CITY OF MIDDLETON,CITY OF MIDDLETON Wards 19-20,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF MONONA,CITY OF MONONA Ward 1-5,Recount,2901,523,2218,5,69,30,4,0,0,11,4,0,0,0,0,0,0,37
DANE ,CITY OF MONONA,CITY OF MONONA Ward 6-10,Recount,2613,527,1927,7,82,30,3,3,0,4,0,0,0,0,0,0,0,30
DANE ,CITY OF STOUGHTON,CITY OF STOUGHTON Wards 1-2,Recount,1864,565,1179,5,61,28,2,0,0,4,0,0,0,0,0,0,0,20
DANE ,CITY OF STOUGHTON,"CITY OF STOUGHTON Wards 3-4,12",Recount,1652,467,1098,3,37,32,0,1,0,6,0,0,0,0,0,0,0,8
DANE ,CITY OF STOUGHTON,CITY OF STOUGHTON Wards 5-6,Recount,1733,464,1160,6,54,27,1,1,0,7,0,0,0,0,0,0,0,13
DANE ,CITY OF STOUGHTON,CITY OF STOUGHTON Wards 7-8,Recount,1864,611,1156,3,47,24,2,1,0,6,0,0,0,0,0,0,0,14
DANE ,CITY OF STOUGHTON,CITY OF STOUGHTON Ward 9,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF STOUGHTON,CITY OF STOUGHTON Wards 10-11,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF SUN PRAIRIE,CITY OF SUN PRAIRIE Wards 1-5,Recount,4207,1249,2674,15,160,51,2,1,0,14,1,0,0,0,0,0,0,40
DANE ,CITY OF SUN PRAIRIE,CITY OF SUN PRAIRIE Wards 6-9,Recount,4134,1320,2509,17,173,39,2,2,0,22,0,0,0,0,0,0,0,50
DANE ,CITY OF SUN PRAIRIE,CITY OF SUN PRAIRIE Wards 10-14,Recount,4131,1168,2631,20,196,48,3,2,0,20,0,0,2,0,0,0,0,41
DANE ,CITY OF SUN PRAIRIE,CITY OF SUN PRAIRIE Wards 15-19,Recount,4204,1416,2467,11,191,39,0,5,0,0,0,0,0,0,0,0,0,75
DANE ,CITY OF SUN PRAIRIE,CITY OF SUN PRAIRIE Wards 20-21,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DANE ,CITY OF VERONA,"CITY OF VERONA Wards 1,5",Recount,1262,371,802,0,44,9,2,1,0,5,0,0,0,0,0,0,0,28
DANE ,CITY OF VERONA,CITY OF VERONA Wards 2-4,Recount,2169,564,1456,6,77,33,0,0,0,11,2,0,0,0,0,0,1,19
DANE ,CITY OF VERONA,CITY OF VERONA Wards 6-9,Recount,3987,1048,2614,20,166,38,0,1,0,32,1,0,0,0,0,0,0,67
DODGE ,TOWN OF ASHIPPUN,TOWN OF ASHIPPUN Wards 1-4,Recount,1589,1149,371,9,48,6,1,1,0,4,0,0,0,0,0,0,0,0
DODGE ,TOWN OF BEAVER DAM,"TOWN OF BEAVER DAM Wards 1-4,7-11",Recount,1176,640,479,3,38,7,0,0,0,9,0,0,0,0,0,0,0,0
DODGE ,TOWN OF BEAVER DAM,TOWN OF BEAVER DAM Wards 5-6,Recount,948,503,387,3,39,10,3,0,0,3,0,0,0,0,0,0,0,0
DODGE ,TOWN OF BURNETT,TOWN OF BURNETT Wards 1-2,Recount,517,348,135,5,17,3,1,1,0,7,0,0,0,0,0,0,0,0
DODGE ,TOWN OF CALAMUS,TOWN OF CALAMUS Wards 1-2,Recount,508,301,181,3,19,3,0,0,0,1,0,0,0,0,0,0,0,0
DODGE ,TOWN OF CHESTER,TOWN OF CHESTER Wards 1-2,Recount,371,255,96,3,14,1,0,0,0,2,0,0,0,0,0,0,0,0
DODGE ,TOWN OF CLYMAN,TOWN OF CLYMAN Ward 1,Recount,426,315,87,1,20,0,0,0,0,3,0,0,0,0,0,0,0,0
DODGE ,TOWN OF ELBA,TOWN OF ELBA Ward 1,Recount,592,323,236,5,27,0,0,0,0,1,0,0,0,0,0,0,0,0
DODGE ,TOWN OF EMMET,TOWN OF EMMET Wards 1-2,Recount,770,556,178,4,22,5,0,0,0,5,0,0,0,0,0,0,0,0
DODGE ,TOWN OF FOX LAKE,TOWN OF FOX LAKE Wards 1-4,Recount,700,485,195,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0
DODGE ,TOWN OF HERMAN,TOWN OF HERMAN Wards 1-2,Recount,696,571,98,4,16,2,0,0,0,4,0,0,1,0,0,0,0,0
DODGE ,TOWN OF HUBBARD,TOWN OF HUBBARD Wards 1-4,Recount,1045,699,298,11,27,3,1,0,0,6,0,0,0,0,0,0,0,0
DODGE ,TOWN OF HUBBARD,TOWN OF HUBBARD Wards 5-6,Recount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DODGE ,TOWN OF HUSTISFORD,TOWN OF HUSTISFORD Wards 1-2,Recount,837,624,177,1,24,4,2,2,0,3,0,0,0,0,0,0,0,0
DODGE ,TOWN OF LEBANON,TOWN OF LEBANON Wards 1-2,Recount,919,661,225,3,21,2,0,1,0,5,1,0,0,0,0,0,0,0
DODGE ,TOWN OF LEROY,TOWN OF LEROY Wards 1-2,Recount,521,387,112,3,16,1,0,0,0,2,0,0,0,0,0,0,0,0
DODGE ,TOWN OF LOMIRA,TOWN OF LOMIRA Ward 1-2,Recount,647,493,117,2,23,3,0,1,0,8,0,0,0,0,0,0,0,0
DODGE ,TOWN OF LOMIRA,TOWN OF LOMIRA Ward 3,Recount,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DODGE ,TOWN OF LOWELL,TOWN OF LOWELL Wards 1-2,Recount,281,202,70,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0
DODGE ,TOWN OF LOWELL,TOWN OF LOWELL Wards 3-4,Recount,294,201,82,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0
DODGE ,TOWN OF OAK GROVE,TOWN OF OAK GROVE Wards 1-2,Recount,570,363,184,3,17,0,0,1,0,2,0,0,0,0,0,0,0,0
