ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTYNO,COUNTY,MUNICIPALITY_TYPE,MUNICIPALITYNO,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Joe Biden Barack Obama,Sarah Palin John McCain,Rosa Clemente Cynthia McKinney,Wayne A. Root Bob Barr,Stewart A. Alexander Brian Moore,Robert Moses Gloria LaRiva,Matt Gonzalez Ralph Nader,Darrell L. Castle Chuck Baldwin,David J. Klimisch Jeffrey J. Wamboldt,Scattering 
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,43,Oconto,Town,32,Oconto Falls,43032,2,Wards 1 & 2,323,335,1,1,0,0,7,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,30,89,3,43,Oconto,Town,34,Pensaukee,43034,2,Wards 1 - 3,390,346,2,1,0,0,3,2,0,4
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,43,Oconto,Town,36,Riverview,43036,4,Wards 1 & 2,305,201,0,0,0,0,5,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,43,Oconto,Town,38,Spruce,43038,2,Wards 1 & 2,244,192,0,1,0,0,7,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,30,89,3,43,Oconto,Town,40,Stiles,43040,2,Wards 1 - 3,407,360,1,1,0,1,6,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,36,3,43,Oconto,Town,42,Townsend,43042,2,,350,283,1,3,0,0,4,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,43,Oconto,Town,44,Underhill,43044,2,,189,142,2,0,0,0,4,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,30,89,3,43,Oconto,Village,146,Lena,43146,2,,145,94,0,1,0,0,1,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,30,89,3,43,Oconto,Village,171,Pulaski,43171,2,Ward 5,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,43,Oconto,Village,181,Suring,43181,2,,139,115,1,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,43,Oconto,City,231,Gillett,43231,4,Wards 1 - 4,317,259,2,1,0,0,4,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,30,89,3,43,Oconto,City,265,Oconto,43265,12,Wards 1 - 8,1243,756,2,5,0,0,12,2,1,7
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,43,Oconto,City,266,Oconto Falls,43266,4,Wards 1 - 5,643,562,1,5,1,0,11,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,7,12,35,3,44,Oneida,Town,2,Cassian,44002,2,Wards 1 & 2,341,325,0,1,0,0,3,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,Town,4,Crescent,44004,2,Wards 1 - 3,786,525,2,10,1,0,6,7,1,3
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,Town,6,Enterprise,44006,2,,97,120,0,0,0,1,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,8,Hazelhurst,44008,2,Wards 1 & 2,403,396,0,2,0,0,5,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,10,Lake Tomahawk,44010,2,Wards 1 & 2,316,334,1,0,0,0,4,3,1,2
04-Nov-08,FALL,GENERAL,PRES,President,7,12,35,3,44,Oneida,Town,12,Little Rice,44012,2,,106,106,2,2,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,12,35,3,44,Oneida,Town,14,Lynne,44014,2,,46,46,0,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,16,Minocqua,44016,2,Wards 1 - 6,1391,1560,4,17,0,0,15,2,1,5
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,Town,18,Monico,44018,2,,69,83,1,0,0,0,0,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,20,Newbold,44020,2,Wards 1 - 4,868,754,0,10,1,0,8,7,2,1
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,Town,20,Newbold,44020,3,Ward 5,55,41,1,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,12,35,3,44,Oneida,Town,22,Nokomis,44022,3,Wards 1 & 2,475,341,1,4,0,1,8,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,Town,24,Pelican,44024,2,Wards 1 - 5,926,647,2,5,0,0,11,6,0,7
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,26,Piehl,44026,2,,37,18,0,0,0,0,1,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,Town,28,Pine Lake,44028,2,Wards 1 - 4,950,708,5,7,0,0,15,8,0,5
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,Town,30,Schoepke,44030,2,,123,103,1,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,32,Stella,44032,2,,223,145,0,1,0,0,0,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,34,Sugar Camp,44034,2,Wards 1 & 2,524,546,2,11,0,0,7,5,1,5
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,36,Three Lakes,44036,2,Wards 1 - 3,666,785,1,7,0,0,8,5,0,3
04-Nov-08,FALL,GENERAL,PRES,President,7,12,35,3,44,Oneida,Town,38,Woodboro,44038,2,,326,221,2,2,0,0,4,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,12,34,3,44,Oneida,Town,40,Woodruff,44040,2,Wards 1 - 3,625,584,2,6,0,1,1,5,0,3
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,9,Wards 1 & 2,321,134,1,3,0,0,1,0,0,6
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,10,Wards 3 & 4,286,132,0,1,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,11,Wards 5 - 7,390,156,0,6,0,0,4,1,1,0
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,12,Wards 8 & 9,298,124,3,0,0,0,3,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,13,Wards 10 & 11,356,230,0,2,0,0,2,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,14,Wards 12 - 14,220,143,0,2,0,0,1,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,15,Wards 15 - 17,313,134,2,6,0,0,6,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,7,12,34,3,44,Oneida,City,276,Rhinelander,44276,16,Wards 18 - 20,370,189,1,5,0,0,3,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,2,Black Creek,45002,4,Wards 1 & 2,291,321,3,4,0,0,8,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Town,4,Bovina,45004,2,Wards 1 & 2,339,253,1,4,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,1,3,3,45,Outagamie,Town,6,Buchanan,45006,2,Wards 1 - 5 & 10,1222,1172,1,9,0,1,20,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,Town,6,Buchanan,45006,3,Wards 6 - 9,676,588,3,4,1,2,7,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Town,8,Center,45008,2,Wards 1 - 5,839,1128,0,6,0,0,14,5,1,3
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,10,Cicero,45010,2,Wards 1 & 2,277,234,0,6,0,0,2,2,1,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Town,12,Dale,45012,2,Wards 1 - 4,687,790,3,6,0,0,9,3,0,5
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Town,14,Deer Creek,45014,2,Wards 1 & 2,154,143,2,1,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Town,16,Ellington,45016,2,Wards 1 - 4,655,801,0,9,0,1,10,5,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,18,Freedom,45018,2,Wards 1 - 7,1632,1408,6,12,0,1,18,8,3,6
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Town,20,Grand Chute,45020,15,"Wards 1, 6 - 8",1857,1780,3,12,0,0,16,8,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Town,20,Grand Chute,45020,16,Wards 2 - 5,1679,1478,4,18,0,0,16,15,1,8
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Town,20,Grand Chute,45020,17,Wards 9 & 11,1060,811,3,5,0,0,14,2,0,6
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Town,20,Grand Chute,45020,20,"Wards 10, 12 & 13",1070,1233,2,6,0,0,8,1,1,3
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Town,22,Greenville,45022,2,Wards 1 - 8,2386,2923,8,22,0,0,21,12,0,8
04-Nov-08,FALL,GENERAL,PRES,President,8,14,40,3,45,Outagamie,Town,24,Hortonia,45024,2,Wards 1 & 2,280,343,2,2,0,0,7,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,26,Kaukauna,45026,2,Wards 1 & 2,317,332,2,4,0,0,4,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Town,28,Liberty,45028,2,,200,245,1,1,0,0,8,0,2,1
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Town,30,Maine,45030,2,,224,185,2,0,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Town,32,Maple Creek,45032,2,,157,149,3,1,0,0,2,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,34,Oneida,45034,2,Wards 1 - 5,1201,740,1,7,0,0,13,12,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,36,Osborn,45036,2,Wards 1 & 2,308,284,2,1,0,1,3,6,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,38,Seymour,45038,2,Wards 1 & 2,251,318,2,2,0,0,4,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Town,40,Vandenbroek,45040,2,Wards 1 & 2,425,385,0,3,0,0,8,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Village,106,Bear Creek,45106,2,,96,48,0,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Village,107,Black Creek,45107,2,Wards 1 & 2,327,256,3,3,0,0,6,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,Village,111,Combined Locks,45111,2,Wards 1 - 4,1025,781,3,10,1,0,13,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,14,40,3,45,Outagamie,Village,136,Hortonville,45136,3,Wards 1 - 3,708,696,3,8,0,0,11,4,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Village,137,Howard,45137,1,Ward 17,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,6,1,3,3,45,Outagamie,Village,141,Kimberly,45141,7,Wards 1 - 4,1278,722,0,9,1,1,14,4,1,0
04-Nov-08,FALL,GENERAL,PRES,President,6,1,3,3,45,Outagamie,Village,141,Kimberly,45141,8,Wards 5 - 8,888,564,2,4,0,0,12,4,0,7
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Village,146,Little Chute,45146,10,"Wards 1, 4, 9, 10 & 15",1197,777,3,15,0,1,14,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Village,146,Little Chute,45146,11,"Wards 2, 8, 12, 13, 16 - 19",328,190,2,2,0,0,2,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,Village,146,Little Chute,45146,12,Ward 3,45,42,0,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,Village,146,Little Chute,45146,13,Wards 5 & 11,490,357,3,6,0,0,6,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,Village,146,Little Chute,45146,14,Wards 6 & 7,1114,739,2,12,0,0,13,0,1,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,Village,146,Little Chute,45146,15,Ward 14,2,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Village,155,Nichols,45155,2,,54,60,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,6,3,45,Outagamie,Village,181,Shiocton,45181,2,,278,124,1,2,0,0,4,1,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,Village,191,Wrightstown,45191,1,Ward 3,47,49,0,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,41,Ward 1,786,357,3,3,0,0,8,8,1,9
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,42,Ward 2,267,110,0,2,0,0,1,5,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,43,Ward 3,1156,386,2,8,1,0,12,5,0,7
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,44,Ward 4,266,162,1,2,0,0,4,4,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,45,Ward 5,247,196,0,1,0,0,2,3,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,46,Ward 6,530,430,2,2,2,0,4,4,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,47,Ward 7,829,566,1,7,0,0,6,4,1,4
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,48,Ward 8,435,228,1,9,0,0,9,5,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,49,Ward 9,571,374,2,5,0,0,11,2,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,50,Ward 10,434,394,0,1,0,0,3,1,1,7
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,51,Ward 11,394,222,1,3,0,0,3,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,52,Ward 15,417,215,0,4,0,0,3,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,56,Ward 16,925,597,1,14,0,1,10,7,1,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,57,Ward 17,367,456,0,3,0,0,7,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,58,Ward 18,690,509,2,2,0,0,11,6,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,59,Ward 19,645,454,1,6,1,0,14,2,0,5
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,60,Ward 20,366,220,0,5,1,0,10,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,61,Ward 21,500,89,1,4,0,0,4,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,62,Ward 22,753,520,3,8,0,0,7,5,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,63,Ward 23,554,385,0,3,0,0,11,0,1,4
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,64,Ward 24,838,490,5,10,0,0,12,4,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,65,Ward 25,487,244,2,5,1,0,7,3,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,66,Ward 26,460,177,2,6,0,0,3,2,1,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,67,Ward 27,302,192,1,2,0,0,3,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,68,Ward 28,621,385,0,5,0,0,7,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,69,Ward 29,837,569,2,8,0,0,12,5,0,6
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,70,Ward 30,424,372,2,3,0,0,3,1,0,4
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,71,Ward 31,521,749,1,1,0,0,7,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,72,Ward 32,475,595,0,0,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,73,Ward 33,728,854,0,0,0,1,4,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,74,Ward 34,155,109,0,4,0,0,3,1,1,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,75,Ward 35,385,316,0,3,0,0,4,6,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,76,Ward 36,435,351,0,0,0,0,6,0,1,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,77,Ward 37,235,178,0,4,0,0,4,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,78,Ward 50,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,79,Ward 51,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,80,Ward 52,2,2,0,0,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,57,3,45,Outagamie,City,201,Appleton,45201,81,Ward 53,0,3,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,82,Ward 54,12,17,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,City,201,Appleton,45201,83,Ward 55,24,37,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,84,Ward 56,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,85,Ward 57,2,6,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,City,201,Appleton,45201,86,Ward 58,0,2,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,87,Ward 59,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,88,Ward 60,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,89,Ward 61,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,90,Ward 62,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,19,56,3,45,Outagamie,City,201,Appleton,45201,91,Ward 63,0,0,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,City,241,Kaukauna,45241,7,Wards 1 - 3,1200,590,5,6,2,1,14,4,0,5
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,City,241,Kaukauna,45241,8,Wards 4 - 6,1185,765,7,7,0,0,16,5,0,3
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,City,241,Kaukauna,45241,9,Wards 7 & 8,1049,552,6,6,0,0,17,5,0,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,City,241,Kaukauna,45241,12,Wards 9 - 11,1104,593,1,8,0,0,10,7,0,4
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,City,241,Kaukauna,45241,13,"Wards 12, 17 & 18",80,45,0,1,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,City,241,Kaukauna,45241,14,Ward 13,136,63,0,1,0,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,1,3,3,45,Outagamie,City,241,Kaukauna,45241,16,"Wards 14 - 16, 19 & 20",117,98,0,1,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,8,14,40,3,45,Outagamie,City,261,New London,45261,3,Wards 1 & 2,390,260,1,2,0,0,3,0,1,2
04-Nov-08,FALL,GENERAL,PRES,President,8,2,5,3,45,Outagamie,City,281,Seymour,45281,3,Wards 1 - 6,894,744,2,8,0,0,11,2,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,46,Ozaukee,Town,2,Belgium,46002,2,Wards 1 - 3,287,563,0,1,1,0,7,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,11,"Wards 1, 2 & 10",260,591,0,2,0,0,6,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,12,Wards 3 & 4,304,597,0,4,1,0,5,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,13,Wards 5 & 6,311,794,0,4,0,0,3,0,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,14,Wards 7 - 9,329,693,2,1,0,0,1,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,46,Ozaukee,Town,6,Fredonia,46006,2,Wards 1 - 3,383,872,0,2,0,0,11,3,0,5
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,8,Grafton,46008,3,"Wards 1, 2 & 6",418,921,0,3,0,0,7,2,0,5
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,8,Grafton,46008,4,Wards 3 - 5 & 7,491,861,3,7,0,0,7,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,12,Port Washington,46012,2,Wards 1 & 2,353,558,2,2,0,0,3,3,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,46,Ozaukee,Town,14,Saukville,46014,2,Ward 1,113,228,0,2,0,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Town,14,Saukville,46014,3,Wards 2 - 5,260,592,0,2,1,0,2,0,0,2
04-Nov-08,FALL,GENERAL,PRES,President,5,8,23,2,46,Ozaukee,Village,105,Bayside,46105,2,Ward 6,53,26,0,0,0,0,0,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,46,Ozaukee,Village,106,Belgium,46106,2,Wards 1 & 2,459,730,1,1,0,0,2,0,3,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,59,2,46,Ozaukee,Village,126,Fredonia,46126,2,Wards 1 & 2,413,799,0,1,0,0,12,1,0,3
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,17,Ward 1,200,245,1,1,0,0,1,1,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,21,Ward 2,134,284,1,0,0,0,2,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,22,Ward 3,160,239,2,1,0,0,3,1,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,23,Ward 4,208,301,0,2,0,0,4,2,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,24,Ward 5,453,607,0,4,1,0,7,2,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,25,Ward 6,191,334,0,0,0,0,4,0,1,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,26,Ward 7,181,254,0,1,0,0,5,4,0,6
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,27,Ward 8,249,419,0,5,0,0,5,3,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,28,Ward 9,127,231,0,1,0,0,1,0,0,1
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,29,Wards 10 & 11,371,532,3,1,0,0,1,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,30,Ward 12,195,351,1,4,0,0,3,0,0,0
04-Nov-08,FALL,GENERAL,PRES,President,5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,31,Ward 13,248,387,1,0,0,0,1,1,0,0
